LocalDateTime,DateTime,hour,minute,BA_total,solar_check,lower_solar,upper_solar,quantile,variance,extracted_hour
2018-12-31T20:00:00.0,2019-01-01T00:00:00.0,0,0,0.0,1.0,0.0,449.68782825,0.01,19157.175890034494,20
2018-12-31T20:05:00.0,2019-01-01T00:05:00.0,0,5,0.0,1.0,0.0,449.68782825,0.01,19157.175890034494,20
2018-12-31T20:10:00.0,2019-01-01T00:10:00.0,0,10,0.0,1.0,0.0,449.68782825,0.01,19157.175890034494,20
2018-12-31T20:15:00.0,2019-01-01T00:15:00.0,0,15,0.0,1.0,0.0,449.68782825,0.01,17672.841394372197,20
2018-12-31T20:20:00.0,2019-01-01T00:20:00.0,0,20,0.0,1.0,0.0,449.68782825,0.01,17672.841394372197,20
2018-12-31T20:25:00.0,2019-01-01T00:25:00.0,0,25,0.0,1.0,0.0,449.68782825,0.01,17672.841394372197,20
2018-12-31T20:30:00.0,2019-01-01T00:30:00.0,0,30,0.0,0.0,91.8710194665169,201.76944173601157,0.0,581.4878314895213,20
2018-12-31T20:35:00.0,2019-01-01T00:35:00.0,0,35,0.0,0.0,91.8710194665169,201.76944173601157,0.0,581.4878314895213,20
2018-12-31T20:40:00.0,2019-01-01T00:40:00.0,0,40,0.0,0.0,91.8710194665169,201.76944173601157,0.0,581.4878314895213,20
2018-12-31T20:45:00.0,2019-01-01T00:45:00.0,0,45,0.0,0.0,76.79418255285559,198.2549563857649,0.0,710.2803549692508,20
2018-12-31T20:50:00.0,2019-01-01T00:50:00.0,0,50,0.0,0.0,76.79418255285559,198.2549563857649,0.0,710.2803549692508,20
2018-12-31T20:55:00.0,2019-01-01T00:55:00.0,0,55,0.0,0.0,76.79418255285559,198.2549563857649,0.0,710.2803549692508,20
2018-12-31T21:00:00.0,2019-01-01T01:00:00.0,1,0,0.0,0.0,104.17517074113908,192.88185274319653,0.0,378.85269929918286,21
2018-12-31T21:05:00.0,2019-01-01T01:05:00.0,1,5,0.0,0.0,104.17517074113908,192.88185274319653,0.0,378.85269929918286,21
2018-12-31T21:10:00.0,2019-01-01T01:10:00.0,1,10,0.0,0.0,104.17517074113908,192.88185274319653,0.0,378.85269929918286,21
2018-12-31T21:15:00.0,2019-01-01T01:15:00.0,1,15,0.0,0.0,111.80329263614301,182.1222404785924,0.0,238.0687784135007,21
2018-12-31T21:20:00.0,2019-01-01T01:20:00.0,1,20,0.0,0.0,111.80329263614301,182.1222404785924,0.0,238.0687784135007,21
2018-12-31T21:25:00.0,2019-01-01T01:25:00.0,1,25,0.0,0.0,111.80329263614301,182.1222404785924,0.0,238.0687784135007,21
2018-12-31T21:30:00.0,2019-01-01T01:30:00.0,1,30,0.0,0.0,118.55982516670632,188.74917546349928,0.0,237.19206739172296,21
2018-12-31T21:35:00.0,2019-01-01T01:35:00.0,1,35,0.0,0.0,118.55982516670632,188.74917546349928,0.0,237.19206739172296,21
2018-12-31T21:40:00.0,2019-01-01T01:40:00.0,1,40,0.0,0.0,118.55982516670632,188.74917546349928,0.0,237.19206739172296,21
2018-12-31T21:45:00.0,2019-01-01T01:45:00.0,1,45,0.0,0.0,99.63414511158848,192.476413262833,0.0,415.0010535453621,21
2018-12-31T21:50:00.0,2019-01-01T01:50:00.0,1,50,0.0,0.0,99.63414511158848,192.476413262833,0.0,415.0010535453621,21
2018-12-31T21:55:00.0,2019-01-01T01:55:00.0,1,55,0.0,0.0,99.63414511158848,192.476413262833,0.0,415.0010535453621,21
2018-12-31T22:00:00.0,2019-01-01T02:00:00.0,2,0,0.0,0.0,91.97350020709538,184.16049517526213,0.0,409.16363908186395,22
2018-12-31T22:05:00.0,2019-01-01T02:05:00.0,2,5,0.0,0.0,91.97350020709538,184.16049517526213,0.0,409.16363908186395,22
2018-12-31T22:10:00.0,2019-01-01T02:10:00.0,2,10,0.0,0.0,91.97350020709538,184.16049517526213,0.0,409.16363908186395,22
2018-12-31T22:15:00.0,2019-01-01T02:15:00.0,2,15,0.0,1.0,0.0,312.37574307993214,0.01,5874.270056356356,22
2018-12-31T22:20:00.0,2019-01-01T02:20:00.0,2,20,0.0,1.0,0.0,312.37574307993214,0.01,5874.270056356356,22
2018-12-31T22:25:00.0,2019-01-01T02:25:00.0,2,25,0.0,1.0,0.0,312.37574307993214,0.01,5874.270056356356,22
2018-12-31T22:30:00.0,2019-01-01T02:30:00.0,2,30,0.0,1.0,0.0,322.8019721496919,0.01,6936.101865554636,22
2018-12-31T22:35:00.0,2019-01-01T02:35:00.0,2,35,0.0,1.0,0.0,322.8019721496919,0.01,6936.101865554636,22
2018-12-31T22:40:00.0,2019-01-01T02:40:00.0,2,40,0.0,1.0,0.0,322.8019721496919,0.01,6936.101865554636,22
2018-12-31T22:45:00.0,2019-01-01T02:45:00.0,2,45,0.0,1.0,0.0,333.04887819899886,0.01,7874.74824475338,22
2018-12-31T22:50:00.0,2019-01-01T02:50:00.0,2,50,0.0,1.0,0.0,333.04887819899886,0.01,7874.74824475338,22
2018-12-31T22:55:00.0,2019-01-01T02:55:00.0,2,55,0.0,1.0,0.0,333.04887819899886,0.01,7874.74824475338,22
2018-12-31T23:00:00.0,2019-01-01T03:00:00.0,3,0,0.0,1.0,0.0,364.11435011308697,0.01,9737.839260138884,23
2018-12-31T23:05:00.0,2019-01-01T03:05:00.0,3,5,0.0,1.0,0.0,364.11435011308697,0.01,9737.839260138884,23
2018-12-31T23:10:00.0,2019-01-01T03:10:00.0,3,10,0.0,1.0,0.0,364.11435011308697,0.01,9737.839260138884,23
2018-12-31T23:15:00.0,2019-01-01T03:15:00.0,3,15,0.0,1.0,0.0,377.4601640183371,0.01,10532.295924053808,23
2018-12-31T23:20:00.0,2019-01-01T03:20:00.0,3,20,0.0,1.0,0.0,377.4601640183371,0.01,10532.295924053808,23
2018-12-31T23:25:00.0,2019-01-01T03:25:00.0,3,25,0.0,1.0,0.0,377.4601640183371,0.01,10532.295924053808,23
2018-12-31T23:30:00.0,2019-01-01T03:30:00.0,3,30,0.0,0.0,2.9970622472703425,98.3847874743671,0.0,438.06917984379834,23
2018-12-31T23:35:00.0,2019-01-01T03:35:00.0,3,35,0.0,0.0,2.9970622472703425,98.3847874743671,0.0,438.06917984379834,23
2018-12-31T23:40:00.0,2019-01-01T03:40:00.0,3,40,0.0,0.0,2.9970622472703425,98.3847874743671,0.0,438.06917984379834,23
2018-12-31T23:45:00.0,2019-01-01T03:45:00.0,3,45,0.0,1.0,0.0,96.09462624670431,0.01,489.4093614359549,23
2018-12-31T23:50:00.0,2019-01-01T03:50:00.0,3,50,0.0,1.0,0.0,96.09462624670431,0.01,489.4093614359549,23
2018-12-31T23:55:00.0,2019-01-01T03:55:00.0,3,55,0.0,1.0,0.0,96.09462624670431,0.01,489.4093614359549,23
2019-01-01T00:00:00.0,2019-01-01T04:00:00.0,4,0,0.0,0.0,0.5386897458769582,74.25441144024762,0.0,261.62422757252284,0
2019-01-01T00:05:00.0,2019-01-01T04:05:00.0,4,5,0.0,0.0,0.5386897458769582,74.25441144024762,0.0,261.62422757252284,0
2019-01-01T00:10:00.0,2019-01-01T04:10:00.0,4,10,0.0,0.0,0.5386897458769582,74.25441144024762,0.0,261.62422757252284,0
2019-01-01T00:15:00.0,2019-01-01T04:15:00.0,4,15,0.0,1.0,0.0,77.22253274600322,0.01,310.6899236920117,0
2019-01-01T00:20:00.0,2019-01-01T04:20:00.0,4,20,0.0,1.0,0.0,77.22253274600322,0.01,310.6899236920117,0
2019-01-01T00:25:00.0,2019-01-01T04:25:00.0,4,25,0.0,1.0,0.0,77.22253274600322,0.01,310.6899236920117,0
2019-01-01T00:30:00.0,2019-01-01T04:30:00.0,4,30,0.0,0.0,5.991983476504792,8.128517946062523,0.0,0.2197746126836151,0
2019-01-01T00:35:00.0,2019-01-01T04:35:00.0,4,35,0.0,0.0,5.991983476504792,8.128517946062523,0.0,0.2197746126836151,0
2019-01-01T00:40:00.0,2019-01-01T04:40:00.0,4,40,0.0,0.0,5.991983476504792,8.128517946062523,0.0,0.2197746126836151,0
2019-01-01T00:45:00.0,2019-01-01T04:45:00.0,4,45,0.0,0.0,5.068872387962588,15.484718970354574,0.0,5.22332278281587,0
2019-01-01T00:50:00.0,2019-01-01T04:50:00.0,4,50,0.0,0.0,5.068872387962588,15.484718970354574,0.0,5.22332278281587,0
2019-01-01T00:55:00.0,2019-01-01T04:55:00.0,4,55,0.0,0.0,5.068872387962588,15.484718970354574,0.0,5.22332278281587,0
2019-01-01T01:00:00.0,2019-01-01T05:00:00.0,5,0,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,1
2019-01-01T01:05:00.0,2019-01-01T05:05:00.0,5,5,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,1
2019-01-01T01:10:00.0,2019-01-01T05:10:00.0,5,10,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,1
2019-01-01T01:15:00.0,2019-01-01T05:15:00.0,5,15,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,1
2019-01-01T01:20:00.0,2019-01-01T05:20:00.0,5,20,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,1
2019-01-01T01:25:00.0,2019-01-01T05:25:00.0,5,25,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,1
2019-01-01T01:30:00.0,2019-01-01T05:30:00.0,5,30,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,1
2019-01-01T01:35:00.0,2019-01-01T05:35:00.0,5,35,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,1
2019-01-01T01:40:00.0,2019-01-01T05:40:00.0,5,40,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,1
2019-01-01T01:45:00.0,2019-01-01T05:45:00.0,5,45,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,1
2019-01-01T01:50:00.0,2019-01-01T05:50:00.0,5,50,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,1
2019-01-01T01:55:00.0,2019-01-01T05:55:00.0,5,55,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,1
2019-01-01T02:00:00.0,2019-01-01T06:00:00.0,6,0,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,2
2019-01-01T02:05:00.0,2019-01-01T06:05:00.0,6,5,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,2
2019-01-01T02:10:00.0,2019-01-01T06:10:00.0,6,10,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,2
2019-01-01T02:15:00.0,2019-01-01T06:15:00.0,6,15,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,2
2019-01-01T02:20:00.0,2019-01-01T06:20:00.0,6,20,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,2
2019-01-01T02:25:00.0,2019-01-01T06:25:00.0,6,25,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,2
2019-01-01T02:30:00.0,2019-01-01T06:30:00.0,6,30,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,2
2019-01-01T02:35:00.0,2019-01-01T06:35:00.0,6,35,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,2
2019-01-01T02:40:00.0,2019-01-01T06:40:00.0,6,40,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,2
2019-01-01T02:45:00.0,2019-01-01T06:45:00.0,6,45,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,2
2019-01-01T02:50:00.0,2019-01-01T06:50:00.0,6,50,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,2
2019-01-01T02:55:00.0,2019-01-01T06:55:00.0,6,55,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,2
2019-01-01T03:00:00.0,2019-01-01T07:00:00.0,7,0,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,3
2019-01-01T03:05:00.0,2019-01-01T07:05:00.0,7,5,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,3
2019-01-01T03:10:00.0,2019-01-01T07:10:00.0,7,10,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,3
2019-01-01T03:15:00.0,2019-01-01T07:15:00.0,7,15,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,3
2019-01-01T03:20:00.0,2019-01-01T07:20:00.0,7,20,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,3
2019-01-01T03:25:00.0,2019-01-01T07:25:00.0,7,25,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,3
2019-01-01T03:30:00.0,2019-01-01T07:30:00.0,7,30,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,3
2019-01-01T03:35:00.0,2019-01-01T07:35:00.0,7,35,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,3
2019-01-01T03:40:00.0,2019-01-01T07:40:00.0,7,40,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,3
2019-01-01T03:45:00.0,2019-01-01T07:45:00.0,7,45,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,3
2019-01-01T03:50:00.0,2019-01-01T07:50:00.0,7,50,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,3
2019-01-01T03:55:00.0,2019-01-01T07:55:00.0,7,55,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,3
2019-01-01T04:00:00.0,2019-01-01T08:00:00.0,8,0,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,4
2019-01-01T04:05:00.0,2019-01-01T08:05:00.0,8,5,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,4
2019-01-01T04:10:00.0,2019-01-01T08:10:00.0,8,10,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,4
2019-01-01T04:15:00.0,2019-01-01T08:15:00.0,8,15,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,4
2019-01-01T04:20:00.0,2019-01-01T08:20:00.0,8,20,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,4
2019-01-01T04:25:00.0,2019-01-01T08:25:00.0,8,25,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,4
2019-01-01T04:30:00.0,2019-01-01T08:30:00.0,8,30,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,4
2019-01-01T04:35:00.0,2019-01-01T08:35:00.0,8,35,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,4
2019-01-01T04:40:00.0,2019-01-01T08:40:00.0,8,40,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,4
2019-01-01T04:45:00.0,2019-01-01T08:45:00.0,8,45,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,4
2019-01-01T04:50:00.0,2019-01-01T08:50:00.0,8,50,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,4
2019-01-01T04:55:00.0,2019-01-01T08:55:00.0,8,55,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,4
2019-01-01T05:00:00.0,2019-01-01T09:00:00.0,9,0,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,5
2019-01-01T05:05:00.0,2019-01-01T09:05:00.0,9,5,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,5
2019-01-01T05:10:00.0,2019-01-01T09:10:00.0,9,10,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,5
2019-01-01T05:15:00.0,2019-01-01T09:15:00.0,9,15,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,5
2019-01-01T05:20:00.0,2019-01-01T09:20:00.0,9,20,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,5
2019-01-01T05:25:00.0,2019-01-01T09:25:00.0,9,25,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,5
2019-01-01T05:30:00.0,2019-01-01T09:30:00.0,9,30,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,5
2019-01-01T05:35:00.0,2019-01-01T09:35:00.0,9,35,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,5
2019-01-01T05:40:00.0,2019-01-01T09:40:00.0,9,40,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,5
2019-01-01T05:45:00.0,2019-01-01T09:45:00.0,9,45,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,5
2019-01-01T05:50:00.0,2019-01-01T09:50:00.0,9,50,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,5
2019-01-01T05:55:00.0,2019-01-01T09:55:00.0,9,55,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,5
2019-01-01T06:00:00.0,2019-01-01T10:00:00.0,10,0,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,6
2019-01-01T06:05:00.0,2019-01-01T10:05:00.0,10,5,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,6
2019-01-01T06:10:00.0,2019-01-01T10:10:00.0,10,10,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,6
2019-01-01T06:15:00.0,2019-01-01T10:15:00.0,10,15,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,6
2019-01-01T06:20:00.0,2019-01-01T10:20:00.0,10,20,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,6
2019-01-01T06:25:00.0,2019-01-01T10:25:00.0,10,25,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,6
2019-01-01T06:30:00.0,2019-01-01T10:30:00.0,10,30,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,6
2019-01-01T06:35:00.0,2019-01-01T10:35:00.0,10,35,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,6
2019-01-01T06:40:00.0,2019-01-01T10:40:00.0,10,40,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,6
2019-01-01T06:45:00.0,2019-01-01T10:45:00.0,10,45,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,6
2019-01-01T06:50:00.0,2019-01-01T10:50:00.0,10,50,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,6
2019-01-01T06:55:00.0,2019-01-01T10:55:00.0,10,55,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,6
2019-01-01T07:00:00.0,2019-01-01T11:00:00.0,11,0,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,7
2019-01-01T07:05:00.0,2019-01-01T11:05:00.0,11,5,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,7
2019-01-01T07:10:00.0,2019-01-01T11:10:00.0,11,10,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,7
2019-01-01T07:15:00.0,2019-01-01T11:15:00.0,11,15,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,7
2019-01-01T07:20:00.0,2019-01-01T11:20:00.0,11,20,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,7
2019-01-01T07:25:00.0,2019-01-01T11:25:00.0,11,25,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,7
2019-01-01T07:30:00.0,2019-01-01T11:30:00.0,11,30,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,7
2019-01-01T07:35:00.0,2019-01-01T11:35:00.0,11,35,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,7
2019-01-01T07:40:00.0,2019-01-01T11:40:00.0,11,40,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,7
2019-01-01T07:45:00.0,2019-01-01T11:45:00.0,11,45,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,7
2019-01-01T07:50:00.0,2019-01-01T11:50:00.0,11,50,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,7
2019-01-01T07:55:00.0,2019-01-01T11:55:00.0,11,55,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,7
2019-01-01T08:00:00.0,2019-01-01T12:00:00.0,12,0,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,8
2019-01-01T08:05:00.0,2019-01-01T12:05:00.0,12,5,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,8
2019-01-01T08:10:00.0,2019-01-01T12:10:00.0,12,10,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,8
2019-01-01T08:15:00.0,2019-01-01T12:15:00.0,12,15,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,8
2019-01-01T08:20:00.0,2019-01-01T12:20:00.0,12,20,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,8
2019-01-01T08:25:00.0,2019-01-01T12:25:00.0,12,25,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,8
2019-01-01T08:30:00.0,2019-01-01T12:30:00.0,12,30,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,8
2019-01-01T08:35:00.0,2019-01-01T12:35:00.0,12,35,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,8
2019-01-01T08:40:00.0,2019-01-01T12:40:00.0,12,40,0.0072000003,0.0,0.0,0.0,0.99,0.12886473696786543,8
2019-01-01T08:45:00.0,2019-01-01T12:45:00.0,12,45,3.595857974,1.0,0.0,284.7636177928832,0.24795150597368984,6009.410351301134,8
2019-01-01T08:50:00.0,2019-01-01T12:50:00.0,12,50,7.5837324846,1.0,0.0,284.7636177928832,0.26163527840715306,6009.410351301134,8
2019-01-01T08:55:00.0,2019-01-01T12:55:00.0,12,55,12.8669670562,1.0,0.0,284.7636177928832,0.28033886244178063,6009.410351301134,8
2019-01-01T09:00:00.0,2019-01-01T13:00:00.0,13,0,10.8720917835,1.0,0.0,163.35403790060428,0.1937514947686414,1911.7859516339026,9
2019-01-01T09:05:00.0,2019-01-01T13:05:00.0,13,5,19.1552916528,1.0,0.0,163.35403790060428,0.2448213677419746,1911.7859516339026,9
2019-01-01T09:10:00.0,2019-01-01T13:10:00.0,13,10,20.7468987619,1.0,0.0,163.35403790060428,0.2554036070859002,1911.7859516339026,9
2019-01-01T09:15:00.0,2019-01-01T13:15:00.0,13,15,29.3967088045,1.0,0.0,152.5420397785718,0.2277535740567241,1522.4041336116506,9
2019-01-01T09:20:00.0,2019-01-01T13:20:00.0,13,20,36.3815475317,1.0,0.0,152.5420397785718,0.2836620647160802,1522.4041336116506,9
2019-01-01T09:25:00.0,2019-01-01T13:25:00.0,13,25,28.7451065772,1.0,0.0,152.5420397785718,0.22287790460485565,1522.4041336116506,9
2019-01-01T09:30:00.0,2019-01-01T13:30:00.0,13,30,46.7597601537,1.0,7.492668671397823,116.95275935951706,0.25553022823648475,576.8585352703781,9
2019-01-01T09:35:00.0,2019-01-01T13:35:00.0,13,35,33.95744853,1.0,7.492668671397823,116.95275935951706,0.1148676635325794,576.8585352703781,9
2019-01-01T09:40:00.0,2019-01-01T13:40:00.0,13,40,38.4857365536,1.0,7.492668671397823,116.95275935951706,0.15654492389807642,576.8585352703781,9
2019-01-01T09:45:00.0,2019-01-01T13:45:00.0,13,45,44.2287543167,1.0,0.0,169.30578191144946,0.2770767385241561,1793.6721529081506,9
2019-01-01T09:50:00.0,2019-01-01T13:50:00.0,13,50,47.1299306066,1.0,0.0,169.30578191144946,0.30016804384995927,1793.6721529081506,9
2019-01-01T09:55:00.0,2019-01-01T13:55:00.0,13,55,48.4095354448,1.0,0.0,169.30578191144946,0.3106329311078725,1793.6721529081506,9
2019-01-01T10:00:00.0,2019-01-01T14:00:00.0,14,0,52.6836803155,1.0,41.14242379238809,61.9946290124243,0.598245939824126,20.93445680446939,10
2019-01-01T10:05:00.0,2019-01-01T14:05:00.0,14,5,56.9259378455,1.0,41.14242379238809,61.9946290124243,0.8839575676690218,20.93445680446939,10
2019-01-01T10:10:00.0,2019-01-01T14:10:00.0,14,10,60.454604371500004,1.0,41.14242379238809,61.9946290124243,0.9758935899286252,20.93445680446939,10
2019-01-01T10:15:00.0,2019-01-01T14:15:00.0,14,15,63.9010665465,1.0,44.16241089636948,73.53033171557695,0.7883589806468225,41.52447179431829,10
2019-01-01T10:20:00.0,2019-01-01T14:20:00.0,14,20,74.549067881,0.0,44.16241089636948,73.53033171557695,1.0,41.52447179431829,10
2019-01-01T10:25:00.0,2019-01-01T14:25:00.0,14,25,74.3754485125,0.0,44.16241089636948,73.53033171557695,1.0,41.52447179431829,10
2019-01-01T10:30:00.0,2019-01-01T14:30:00.0,14,30,84.263031617,1.0,57.61930063367835,96.60244230453192,0.8033079703094299,73.16634963413344,10
2019-01-01T10:35:00.0,2019-01-01T14:35:00.0,14,35,81.95109218099999,1.0,57.61930063367835,96.60244230453192,0.7182503217655553,73.16634963413344,10
2019-01-01T10:40:00.0,2019-01-01T14:40:00.0,14,40,78.543148099,1.0,57.61930063367835,96.60244230453192,0.5678626897867372,73.16634963413344,10
2019-01-01T10:45:00.0,2019-01-01T14:45:00.0,14,45,80.791075048,1.0,41.258235369085234,89.48008347989943,0.9315441297849874,111.95549569867035,10
2019-01-01T10:50:00.0,2019-01-01T14:50:00.0,14,50,82.659958674,1.0,41.258235369085234,89.48008347989943,0.9522160489006175,111.95549569867035,10
2019-01-01T10:55:00.0,2019-01-01T14:55:00.0,14,55,88.139394394,1.0,41.258235369085234,89.48008347989943,0.9852546890405282,111.95549569867035,10
2019-01-01T11:00:00.0,2019-01-01T15:00:00.0,15,0,90.00130982,1.0,73.59154319153185,133.47828118613555,0.14657893622453103,172.67085180131107,11
2019-01-01T11:05:00.0,2019-01-01T15:05:00.0,15,5,82.61455136,1.0,73.59154319153185,133.47828118613555,0.05216669349454346,172.67085180131107,11
2019-01-01T11:10:00.0,2019-01-01T15:10:00.0,15,10,86.200393103,1.0,73.59154319153185,133.47828118613555,0.08906847060235584,172.67085180131107,11
2019-01-01T11:15:00.0,2019-01-01T15:15:00.0,15,15,88.146170458,1.0,0.0,228.45782704302331,0.36085755426414284,2810.9741975012203,11
2019-01-01T11:20:00.0,2019-01-01T15:20:00.0,15,20,90.66549483200001,1.0,0.0,228.45782704302331,0.3790402299977961,2810.9741975012203,11
2019-01-01T11:25:00.0,2019-01-01T15:25:00.0,15,25,84.543286412,1.0,0.0,228.45782704302331,0.33541157519980475,2810.9741975012203,11
2019-01-01T11:30:00.0,2019-01-01T15:30:00.0,15,30,82.255031116,1.0,0.0,390.78469394969704,0.3580971376423015,10962.533386307965,11
2019-01-01T11:35:00.0,2019-01-01T15:35:00.0,15,35,81.226030899,1.0,0.0,390.78469394969704,0.3547573063125178,10962.533386307965,11
2019-01-01T11:40:00.0,2019-01-01T15:40:00.0,15,40,85.843585159,1.0,0.0,390.78469394969704,0.3698383716774455,10962.533386307965,11
2019-01-01T11:45:00.0,2019-01-01T15:45:00.0,15,45,86.019747577,1.0,0.0,268.97143962241677,0.36229235722001046,4543.631430004811,11
2019-01-01T11:50:00.0,2019-01-01T15:50:00.0,15,50,98.275650812,1.0,0.0,268.97143962241677,0.431362125984471,4543.631430004811,11
2019-01-01T11:55:00.0,2019-01-01T15:55:00.0,15,55,93.293031691,1.0,0.0,268.97143962241677,0.4028989219151231,4543.631430004811,11
2019-01-01T12:00:00.0,2019-01-01T16:00:00.0,16,0,97.132730977,1.0,0.0,249.15564459359464,0.36682417987818283,3340.0328996857934,12
2019-01-01T12:05:00.0,2019-01-01T16:05:00.0,16,5,103.776333391,1.0,0.0,249.15564459359464,0.4114729661704027,3340.0328996857934,12
2019-01-01T12:10:00.0,2019-01-01T16:10:00.0,16,10,95.398055291,1.0,0.0,249.15564459359464,0.35543137121045,3340.0328996857934,12
2019-01-01T12:15:00.0,2019-01-01T16:15:00.0,16,15,98.353062391,1.0,0.0,242.86815577784733,0.3823506730062737,3120.6064004141626,12
2019-01-01T12:20:00.0,2019-01-01T16:20:00.0,16,20,87.499147279,1.0,0.0,242.86815577784733,0.30976033002051595,3120.6064004141626,12
2019-01-01T12:25:00.0,2019-01-01T16:25:00.0,16,25,97.031974685,1.0,0.0,242.86815577784733,0.37323049183644436,3120.6064004141626,12
2019-01-01T12:30:00.0,2019-01-01T16:30:00.0,16,30,95.809092542,1.0,0.0,410.0880431803206,0.37140605909179375,11951.664100997768,12
2019-01-01T12:35:00.0,2019-01-01T16:35:00.0,16,35,120.227930745,1.0,0.0,410.0880431803206,0.4514923625392261,11951.664100997768,12
