LocalDateTime,DateTime,hour,BA_total,solar_check,lower_solar,upper_solar,quantile,variance
2017-12-31T18:00:00.0,2018-01-01T00:00:00.0,0,0.0011250000000000001,0.0,0.0,0.0,0.99,0.12886473696786538
2017-12-31T19:00:00.0,2018-01-01T01:00:00.0,1,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2017-12-31T20:00:00.0,2018-01-01T02:00:00.0,2,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2017-12-31T21:00:00.0,2018-01-01T03:00:00.0,3,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2017-12-31T22:00:00.0,2018-01-01T04:00:00.0,4,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2017-12-31T23:00:00.0,2018-01-01T05:00:00.0,5,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-01T00:00:00.0,2018-01-01T06:00:00.0,6,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-01T01:00:00.0,2018-01-01T07:00:00.0,7,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-01T02:00:00.0,2018-01-01T08:00:00.0,8,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-01T03:00:00.0,2018-01-01T09:00:00.0,9,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-01T04:00:00.0,2018-01-01T10:00:00.0,10,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-01T05:00:00.0,2018-01-01T11:00:00.0,11,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-01T06:00:00.0,2018-01-01T12:00:00.0,12,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-01T07:00:00.0,2018-01-01T13:00:00.0,13,6.916941916666667,0.0,0.0,0.0,0.99,0.12886473696786538
2018-01-01T08:00:00.0,2018-01-01T14:00:00.0,14,135.23035908333335,0.0,0.0,0.0,0.99,0.12886473696786538
2018-01-01T09:00:00.0,2018-01-01T15:00:00.0,15,345.78694816666666,1.0,1.1170751797035336,393.5528413192004,0.8668231835025215,13397.592245462736
2018-01-01T10:00:00.0,2018-01-01T16:00:00.0,16,372.167962,1.0,2.1928702594495917,501.44796409583074,0.7476670746724379,24133.701062204258
2018-01-01T11:00:00.0,2018-01-01T17:00:00.0,17,385.1170640416667,1.0,17.785076698941282,454.0479896954124,0.7212521931190077,12850.670801321467
2018-01-01T12:00:00.0,2018-01-01T18:00:00.0,18,429.0009835416667,1.0,8.573791148359533,481.8740878748872,0.8172798470178834,18333.93630747829
2018-01-01T13:00:00.0,2018-01-01T19:00:00.0,19,459.20847558333327,1.0,14.53259038016671,476.4026292857013,0.9170011946052539,16745.46748653316
2018-01-01T14:00:00.0,2018-01-01T20:00:00.0,20,429.1285791666666,1.0,6.259606634447323,497.6449938854938,0.7174693021687384,22345.36370044842
2018-01-01T15:00:00.0,2018-01-01T21:00:00.0,21,453.4773783333333,1.0,10.81609046932141,487.4555185027133,0.8804101106512396,18223.68961025447
2018-01-01T16:00:00.0,2018-01-01T22:00:00.0,22,312.1685460416667,1.0,39.19106874198383,523.4693036734784,0.40175390264611094,19861.470712945316
2018-01-01T17:00:00.0,2018-01-01T23:00:00.0,23,54.33028737500001,1.0,5.913256294747697,176.89157469951243,0.1346931577062305,2098.7460363497394
2018-01-01T18:00:00.0,2018-01-02T00:00:00.0,0,0.014625,0.0,0.0,0.0,0.99,0.12886473696786538
2018-01-01T19:00:00.0,2018-01-02T01:00:00.0,1,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-01T20:00:00.0,2018-01-02T02:00:00.0,2,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-01T21:00:00.0,2018-01-02T03:00:00.0,3,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-01T22:00:00.0,2018-01-02T04:00:00.0,4,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-01T23:00:00.0,2018-01-02T05:00:00.0,5,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-02T00:00:00.0,2018-01-02T06:00:00.0,6,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-02T01:00:00.0,2018-01-02T07:00:00.0,7,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-02T02:00:00.0,2018-01-02T08:00:00.0,8,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-02T03:00:00.0,2018-01-02T09:00:00.0,9,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-02T04:00:00.0,2018-01-02T10:00:00.0,10,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-02T05:00:00.0,2018-01-02T11:00:00.0,11,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-02T06:00:00.0,2018-01-02T12:00:00.0,12,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-02T07:00:00.0,2018-01-02T13:00:00.0,13,7.526717875,0.0,0.0,0.0,0.99,0.12886473696786538
2018-01-02T08:00:00.0,2018-01-02T14:00:00.0,14,132.92856770833333,0.0,155.70319010271052,269.6766274138114,0.0,618.3620932067206
2018-01-02T09:00:00.0,2018-01-02T15:00:00.0,15,73.52611025,0.0,245.96371502368166,432.63251802254695,0.0,2156.24799974107
2018-01-02T10:00:00.0,2018-01-02T16:00:00.0,16,102.11893516666667,0.0,318.7108188459984,506.4559886523987,0.0,1457.7866661680018
2018-01-02T11:00:00.0,2018-01-02T17:00:00.0,17,131.65997579166665,0.0,322.82894369194975,430.6590982480715,0.0,853.6595305078226
2018-01-02T12:00:00.0,2018-01-02T18:00:00.0,18,161.94206425000002,0.0,206.78703844736336,487.61192157911154,0.0,5945.942173594856
2018-01-02T13:00:00.0,2018-01-02T19:00:00.0,19,171.12433504166668,0.0,176.32775065058436,516.8458227494197,0.0,8627.56899438602
2018-01-02T14:00:00.0,2018-01-02T20:00:00.0,20,244.54597004166666,1.0,183.07179309684136,524.9748543842877,0.2770999927212091,10108.178937347286
2018-01-02T15:00:00.0,2018-01-02T21:00:00.0,21,236.39560562500003,1.0,140.26337582345434,478.60333170268746,0.31298797002030787,8197.36304814885
2018-01-02T16:00:00.0,2018-01-02T22:00:00.0,22,182.75305479166664,1.0,71.62908969570452,274.55686910677537,0.45927369755667946,3607.7160135995655
2018-01-02T17:00:00.0,2018-01-02T23:00:00.0,23,42.97187433333334,1.0,5.749249745789655,101.47435349341772,0.18350213841843335,729.99148662874
2018-01-02T18:00:00.0,2018-01-03T00:00:00.0,0,0.018000000000000002,0.0,0.0,0.0,0.99,0.12886473696786538
2018-01-02T19:00:00.0,2018-01-03T01:00:00.0,1,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-02T20:00:00.0,2018-01-03T02:00:00.0,2,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-02T21:00:00.0,2018-01-03T03:00:00.0,3,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-02T22:00:00.0,2018-01-03T04:00:00.0,4,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-02T23:00:00.0,2018-01-03T05:00:00.0,5,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-03T00:00:00.0,2018-01-03T06:00:00.0,6,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-03T01:00:00.0,2018-01-03T07:00:00.0,7,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-03T02:00:00.0,2018-01-03T08:00:00.0,8,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-03T03:00:00.0,2018-01-03T09:00:00.0,9,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-03T04:00:00.0,2018-01-03T10:00:00.0,10,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-03T05:00:00.0,2018-01-03T11:00:00.0,11,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-03T06:00:00.0,2018-01-03T12:00:00.0,12,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-03T07:00:00.0,2018-01-03T13:00:00.0,13,11.644120125,0.0,0.0,0.0,0.99,0.12886473696786538
2018-01-03T08:00:00.0,2018-01-03T14:00:00.0,14,204.79118975000003,0.0,265.743438626821,279.50030805953725,0.0,8.478309174548485
2018-01-03T09:00:00.0,2018-01-03T15:00:00.0,15,480.4485926250001,1.0,427.1665344211575,581.0285422791883,0.5068909890751194,1542.3215784968634
2018-01-03T10:00:00.0,2018-01-03T16:00:00.0,16,548.4148717500001,1.0,441.60253073260355,638.3179700906443,0.5187945771710994,3516.2606502137496
2018-01-03T11:00:00.0,2018-01-03T17:00:00.0,17,521.7160721666665,1.0,458.453689224547,547.4973954128285,0.6914219993387825,547.7873459226976
2018-01-03T12:00:00.0,2018-01-03T18:00:00.0,18,502.7925662916667,1.0,415.6686146827895,547.5035825877588,0.6366859666762473,1560.2818538614956
2018-01-03T13:00:00.0,2018-01-03T19:00:00.0,19,514.0171970833334,1.0,474.605190939044,522.9399907006475,0.7750315017276748,214.2392567678762
2018-01-03T14:00:00.0,2018-01-03T20:00:00.0,20,539.8879225,1.0,462.8455575775834,557.1263404822922,0.745882290541656,736.8134568905807
2018-01-03T15:00:00.0,2018-01-03T21:00:00.0,21,539.2878409583333,1.0,426.0550377611575,573.9039522815207,0.6429817855741051,1700.3324725197745
2018-01-03T16:00:00.0,2018-01-03T22:00:00.0,22,376.52131066666675,1.0,333.7131993108941,567.3380648762237,0.15022654745425906,5077.810416494147
2018-01-03T17:00:00.0,2018-01-03T23:00:00.0,23,73.41089541666666,1.0,23.152102004647844,232.28764065986067,0.13898853270874734,3720.9953685955625
2018-01-03T18:00:00.0,2018-01-04T00:00:00.0,0,0.0011250000000000001,0.0,0.0,0.0,0.99,0.12886473696786538
2018-01-03T19:00:00.0,2018-01-04T01:00:00.0,1,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-03T20:00:00.0,2018-01-04T02:00:00.0,2,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-03T21:00:00.0,2018-01-04T03:00:00.0,3,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-03T22:00:00.0,2018-01-04T04:00:00.0,4,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-03T23:00:00.0,2018-01-04T05:00:00.0,5,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-04T00:00:00.0,2018-01-04T06:00:00.0,6,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-04T01:00:00.0,2018-01-04T07:00:00.0,7,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-04T02:00:00.0,2018-01-04T08:00:00.0,8,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-04T03:00:00.0,2018-01-04T09:00:00.0,9,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-04T04:00:00.0,2018-01-04T10:00:00.0,10,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-04T05:00:00.0,2018-01-04T11:00:00.0,11,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-04T06:00:00.0,2018-01-04T12:00:00.0,12,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-04T07:00:00.0,2018-01-04T13:00:00.0,13,19.243166666666667,0.0,0.0,0.0,0.99,0.12886473696786538
2018-01-04T08:00:00.0,2018-01-04T14:00:00.0,14,221.79281358333336,1.0,170.46366115107458,276.35220424089835,0.8412564342889587,619.0319305462763
2018-01-04T09:00:00.0,2018-01-04T15:00:00.0,15,468.6225339166667,1.0,269.42537518973444,518.4503504615991,0.8672192697165764,4771.766300637013
2018-01-04T10:00:00.0,2018-01-04T16:00:00.0,16,500.7198978333333,1.0,312.7564597843566,529.5305812641978,0.844903554469373,3877.820566476439
2018-01-04T11:00:00.0,2018-01-04T17:00:00.0,17,427.2693972916666,1.0,318.91054282121956,597.6394320793436,0.44907309047894717,6405.442126943526
2018-01-04T12:00:00.0,2018-01-04T18:00:00.0,18,353.32830004166675,1.0,334.7844071957558,478.94714803992684,0.29215243569320015,2158.9944675911393
2018-01-04T13:00:00.0,2018-01-04T19:00:00.0,19,362.2201,1.0,295.14436723753363,537.6019917773783,0.3939211857862873,5322.23576359314
2018-01-04T14:00:00.0,2018-01-04T20:00:00.0,20,380.7638952500001,1.0,262.7305117446077,520.4060561434283,0.6085530533062293,5536.988906744984
2018-01-04T15:00:00.0,2018-01-04T21:00:00.0,21,323.0103447083334,1.0,233.36567314059926,528.6465312709436,0.30637300250585997,8985.039563436061
2018-01-04T16:00:00.0,2018-01-04T22:00:00.0,22,150.25501504166667,1.0,121.16270216505416,301.0971890637257,0.05786081714906054,2384.8539546530446
2018-01-04T17:00:00.0,2018-01-04T23:00:00.0,23,14.739352625000002,1.0,2.1040986950323344,62.06362037099564,0.15053666952919256,319.78986055300084
2018-01-04T18:00:00.0,2018-01-05T00:00:00.0,0,0.0045000000000000005,0.0,0.0,0.0,0.99,0.12886473696786538
2018-01-04T19:00:00.0,2018-01-05T01:00:00.0,1,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-04T20:00:00.0,2018-01-05T02:00:00.0,2,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-04T21:00:00.0,2018-01-05T03:00:00.0,3,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-04T22:00:00.0,2018-01-05T04:00:00.0,4,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-04T23:00:00.0,2018-01-05T05:00:00.0,5,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-05T00:00:00.0,2018-01-05T06:00:00.0,6,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-05T01:00:00.0,2018-01-05T07:00:00.0,7,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-05T02:00:00.0,2018-01-05T08:00:00.0,8,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-05T03:00:00.0,2018-01-05T09:00:00.0,9,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-05T04:00:00.0,2018-01-05T10:00:00.0,10,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-05T05:00:00.0,2018-01-05T11:00:00.0,11,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-05T06:00:00.0,2018-01-05T12:00:00.0,12,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-05T07:00:00.0,2018-01-05T13:00:00.0,13,4.599194708333333,0.0,0.0,0.0,0.99,0.12886473696786538
2018-01-05T08:00:00.0,2018-01-05T14:00:00.0,14,154.79532770833336,1.0,114.1776837218694,208.75110847856718,0.7552359740527621,550.8835500973728
2018-01-05T09:00:00.0,2018-01-05T15:00:00.0,15,380.2297929583333,1.0,248.36024154942302,454.3982535771465,0.6588938923231868,3662.7941045548214
2018-01-05T10:00:00.0,2018-01-05T16:00:00.0,16,408.285703875,1.0,304.01903626061227,485.3642759634767,0.6002291844384428,2860.334064451541
2018-01-05T11:00:00.0,2018-01-05T17:00:00.0,17,426.99858233333333,1.0,295.39979280062437,481.16890079747185,0.6613687656125116,2941.9859507922956
2018-01-05T12:00:00.0,2018-01-05T18:00:00.0,18,404.024474375,1.0,324.57496264527794,510.9283531079666,0.44643363282661436,2671.650078761537
2018-01-05T13:00:00.0,2018-01-05T19:00:00.0,19,423.16008358333335,1.0,351.439943606859,491.5402065635371,0.7089277576700264,1185.6335524224269
2018-01-05T14:00:00.0,2018-01-05T20:00:00.0,20,390.79454891666666,1.0,309.6436808713926,493.47880577630815,0.46458431440568587,2969.1817968018295
2018-01-05T15:00:00.0,2018-01-05T21:00:00.0,21,434.29310079166675,1.0,328.62959349285705,550.954817815495,0.32415525559827363,3766.949978419754
2018-01-05T16:00:00.0,2018-01-05T22:00:00.0,22,340.1263039166667,1.0,235.68858560643417,478.216953142567,0.2239351790765974,3787.4713197631936
2018-01-05T17:00:00.0,2018-01-05T23:00:00.0,23,66.97291174999997,1.0,28.115670091473334,178.1900791814259,0.15882039489365862,1718.6732958970952
2018-01-05T18:00:00.0,2018-01-06T00:00:00.0,0,0.028125,0.0,0.0,0.0,0.99,0.12886473696786538
2018-01-05T19:00:00.0,2018-01-06T01:00:00.0,1,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-05T20:00:00.0,2018-01-06T02:00:00.0,2,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-05T21:00:00.0,2018-01-06T03:00:00.0,3,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-05T22:00:00.0,2018-01-06T04:00:00.0,4,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-05T23:00:00.0,2018-01-06T05:00:00.0,5,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-06T00:00:00.0,2018-01-06T06:00:00.0,6,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-06T01:00:00.0,2018-01-06T07:00:00.0,7,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-06T02:00:00.0,2018-01-06T08:00:00.0,8,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-06T03:00:00.0,2018-01-06T09:00:00.0,9,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-06T04:00:00.0,2018-01-06T10:00:00.0,10,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-06T05:00:00.0,2018-01-06T11:00:00.0,11,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-06T06:00:00.0,2018-01-06T12:00:00.0,12,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-06T07:00:00.0,2018-01-06T13:00:00.0,13,19.488939041666665,0.0,0.0,0.0,0.99,0.12886473696786538
2018-01-06T08:00:00.0,2018-01-06T14:00:00.0,14,200.7951403333333,0.0,212.05634616082816,252.5312542947022,0.0,74.94931382969662
2018-01-06T09:00:00.0,2018-01-06T15:00:00.0,15,349.6064777083334,0.0,381.44377526305976,501.64457619795303,0.0,934.725494548853
2018-01-06T10:00:00.0,2018-01-06T16:00:00.0,16,404.7806537083334,1.0,362.9272865298457,539.2659773463031,0.42924415085396994,2094.6709081708395
2018-01-06T11:00:00.0,2018-01-06T17:00:00.0,17,447.6344208333334,1.0,426.01609049865414,553.7907103548798,0.30623207157112103,1341.093335171783
2018-01-06T12:00:00.0,2018-01-06T18:00:00.0,18,465.37257029166676,1.0,414.3675152616477,510.7944457291835,0.5152602604575024,732.4765948942804
2018-01-06T13:00:00.0,2018-01-06T19:00:00.0,19,443.78318825,1.0,422.28238476675267,569.9506819534801,0.2453386636507891,2043.7582681554777
2018-01-06T14:00:00.0,2018-01-06T20:00:00.0,20,415.1594715416666,1.0,396.1249491440366,588.0435049410594,0.1805717600664361,3182.3276243951404
2018-01-06T15:00:00.0,2018-01-06T21:00:00.0,21,434.1056207916667,1.0,359.27525388868605,505.76274932385826,0.5320392854095984,1744.874874607718
2018-01-06T16:00:00.0,2018-01-06T22:00:00.0,22,278.5335538333333,1.0,212.09692984072603,420.94460065697984,0.11392690952974988,3167.598313691473
2018-01-06T17:00:00.0,2018-01-06T23:00:00.0,23,55.59392008333334,1.0,21.6013384089143,150.91865127437106,0.18321532151303413,1529.4464633532843
2018-01-06T18:00:00.0,2018-01-07T00:00:00.0,0,0.041625,0.0,0.0,0.0,0.99,0.12886473696786538
2018-01-06T19:00:00.0,2018-01-07T01:00:00.0,1,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-06T20:00:00.0,2018-01-07T02:00:00.0,2,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-06T21:00:00.0,2018-01-07T03:00:00.0,3,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-06T22:00:00.0,2018-01-07T04:00:00.0,4,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-06T23:00:00.0,2018-01-07T05:00:00.0,5,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-07T00:00:00.0,2018-01-07T06:00:00.0,6,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-07T01:00:00.0,2018-01-07T07:00:00.0,7,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-07T02:00:00.0,2018-01-07T08:00:00.0,8,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-07T03:00:00.0,2018-01-07T09:00:00.0,9,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-07T04:00:00.0,2018-01-07T10:00:00.0,10,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-07T05:00:00.0,2018-01-07T11:00:00.0,11,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-07T06:00:00.0,2018-01-07T12:00:00.0,12,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-07T07:00:00.0,2018-01-07T13:00:00.0,13,1.1799097916666668,0.0,0.0,0.0,0.99,0.12886473696786538
2018-01-07T08:00:00.0,2018-01-07T14:00:00.0,14,14.333997541666669,0.0,0.0,0.0,0.99,0.12886473696786538
2018-01-07T09:00:00.0,2018-01-07T15:00:00.0,15,52.699331916666665,0.0,95.17701487884928,237.46489422149176,0.0,1123.5687877499367
2018-01-07T10:00:00.0,2018-01-07T16:00:00.0,16,96.04697254166666,0.0,127.85263799158082,321.505256380043,0.0,2322.063623078546
2018-01-07T11:00:00.0,2018-01-07T17:00:00.0,17,141.26662754166665,0.0,156.04237774867542,265.16957039681483,0.0,780.9111221194689
2018-01-07T12:00:00.0,2018-01-07T18:00:00.0,18,182.71102116666665,1.0,138.31751577769077,342.2735167144517,0.30739050540741847,2922.186110872841
2018-01-07T13:00:00.0,2018-01-07T19:00:00.0,19,235.48887820833332,1.0,113.21478699982688,356.358106486244,0.5498895762978131,4910.686075097059
2018-01-07T14:00:00.0,2018-01-07T20:00:00.0,20,225.94201166666667,1.0,105.92874951770517,353.09983353349236,0.49325685473021635,5132.029367236064
2018-01-07T15:00:00.0,2018-01-07T21:00:00.0,21,219.878965375,1.0,163.2360022164653,329.9941141511864,0.31868902113115677,2396.6272683391944
2018-01-07T16:00:00.0,2018-01-07T22:00:00.0,22,164.40142483333332,1.0,94.37094567997956,225.29602298369545,0.385237821934534,1410.1076519014896
2018-01-07T17:00:00.0,2018-01-07T23:00:00.0,23,43.84042929166667,1.0,17.41696710898789,105.01147792314005,0.1472994850410378,661.1253870399041
2018-01-07T18:00:00.0,2018-01-08T00:00:00.0,0,0.04950000000000001,0.0,0.0,0.0,0.99,0.12886473696786538
2018-01-07T19:00:00.0,2018-01-08T01:00:00.0,1,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-07T20:00:00.0,2018-01-08T02:00:00.0,2,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-07T21:00:00.0,2018-01-08T03:00:00.0,3,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-07T22:00:00.0,2018-01-08T04:00:00.0,4,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-07T23:00:00.0,2018-01-08T05:00:00.0,5,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-08T00:00:00.0,2018-01-08T06:00:00.0,6,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-08T01:00:00.0,2018-01-08T07:00:00.0,7,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-08T02:00:00.0,2018-01-08T08:00:00.0,8,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-08T03:00:00.0,2018-01-08T09:00:00.0,9,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-08T04:00:00.0,2018-01-08T10:00:00.0,10,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-08T05:00:00.0,2018-01-08T11:00:00.0,11,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-08T06:00:00.0,2018-01-08T12:00:00.0,12,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-08T07:00:00.0,2018-01-08T13:00:00.0,13,9.104363916666667,0.0,0.0,0.0,0.99,0.12886473696786538
2018-01-08T08:00:00.0,2018-01-08T14:00:00.0,14,147.56214895833332,1.0,130.8592855502016,190.1306893696418,0.5702223526392186,222.56184872649465
2018-01-08T09:00:00.0,2018-01-08T15:00:00.0,15,321.96774420833333,1.0,250.21342851484061,421.6258377257435,0.5841310288295041,2300.4733049521747
2018-01-08T10:00:00.0,2018-01-08T16:00:00.0,16,435.75884295833333,1.0,319.2958857651893,540.863662154635,0.499493597852645,4191.588691554178
2018-01-08T11:00:00.0,2018-01-08T17:00:00.0,17,496.6022418749999,1.0,322.4413120681935,516.8949791180046,0.7657713184450196,3122.1338962072914
2018-01-08T12:00:00.0,2018-01-08T18:00:00.0,18,485.6574274166666,1.0,297.72648522733914,526.3407340305824,0.7422325600551692,4608.290170060325
2018-01-08T13:00:00.0,2018-01-08T19:00:00.0,19,496.18756712500004,1.0,334.3504794920853,536.4557418055806,0.8168580629161357,3021.796975008823
2018-01-08T14:00:00.0,2018-01-08T20:00:00.0,20,520.9060320833333,1.0,283.84382066746144,621.681639303529,0.6924535696955565,9020.321765069733
2018-01-08T15:00:00.0,2018-01-08T21:00:00.0,21,492.84977458333327,1.0,303.67714928438505,563.101095079428,0.6568889904317186,5667.531537673873
2018-01-08T16:00:00.0,2018-01-08T22:00:00.0,22,320.16603579166673,1.0,218.96253857427192,449.95791729037995,0.29348934888329237,4220.127105872045
2018-01-08T17:00:00.0,2018-01-08T23:00:00.0,23,72.20562858333334,1.0,23.376673496580622,191.65226325934248,0.1089221234317964,2160.0210720857594
2018-01-08T18:00:00.0,2018-01-09T00:00:00.0,0,0.03262500000000001,0.0,0.0,0.0,0.99,0.12886473696786538
2018-01-08T19:00:00.0,2018-01-09T01:00:00.0,1,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-08T20:00:00.0,2018-01-09T02:00:00.0,2,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-08T21:00:00.0,2018-01-09T03:00:00.0,3,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-08T22:00:00.0,2018-01-09T04:00:00.0,4,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-08T23:00:00.0,2018-01-09T05:00:00.0,5,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-09T00:00:00.0,2018-01-09T06:00:00.0,6,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-09T01:00:00.0,2018-01-09T07:00:00.0,7,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-09T02:00:00.0,2018-01-09T08:00:00.0,8,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-09T03:00:00.0,2018-01-09T09:00:00.0,9,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-09T04:00:00.0,2018-01-09T10:00:00.0,10,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-09T05:00:00.0,2018-01-09T11:00:00.0,11,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-09T06:00:00.0,2018-01-09T12:00:00.0,12,0.0,1.0,0.0,0.0,0.01,0.12886473696786538
2018-01-09T07:00:00.0,2018-01-09T13:00:00.0,13,3.0949015416666668,0.0,0.0,0.0,0.99,0.12886473696786538
2018-01-09T08:00:00.0,2018-01-09T14:00:00.0,14,97.8713579166667,0.0,140.0352455331215,245.32440455094573,0.0,465.4022360742674
