2018-07-18T00:00:00,2018-07-18T01:00:00,2018-07-18T02:00:00,2018-07-18T03:00:00,2018-07-18T04:00:00,2018-07-18T05:00:00,2018-07-18T06:00:00,2018-07-18T07:00:00,2018-07-18T08:00:00,2018-07-18T09:00:00,2018-07-18T10:00:00,2018-07-18T11:00:00,2018-07-18T12:00:00,2018-07-18T13:00:00,2018-07-18T14:00:00,2018-07-18T15:00:00,2018-07-18T16:00:00,2018-07-18T17:00:00,2018-07-18T18:00:00,2018-07-18T19:00:00,2018-07-18T20:00:00,2018-07-18T21:00:00,2018-07-18T22:00:00,2018-07-18T23:00:00,2018-07-19T00:00:00,2018-07-19T01:00:00,2018-07-19T02:00:00,2018-07-19T03:00:00,2018-07-19T04:00:00,2018-07-19T05:00:00,2018-07-19T06:00:00,2018-07-19T07:00:00,2018-07-19T08:00:00,2018-07-19T09:00:00,2018-07-19T10:00:00,2018-07-19T11:00:00,2018-07-19T12:00:00,2018-07-19T13:00:00,2018-07-19T14:00:00,2018-07-19T15:00:00,2018-07-19T16:00:00,2018-07-19T17:00:00,2018-07-19T18:00:00,2018-07-19T19:00:00,2018-07-19T20:00:00,2018-07-19T21:00:00,2018-07-19T22:00:00,2018-07-19T23:00:00
44851.465,43046.055,42506.883,45000.727,46462.855,48119.79,51078.93,54237.26,57636.68,62171.746,64995.504,67480.25,66442.57,68051.414,67583.54,65837.7,64722.16,63340.5,61088.227,58286.39,55939.31,53441.22,50378.465,47654.887,45637.246,44037.46,43064.633,44963.047,43721.246,45286.332,48909.44,53765.88,56454.39,57193.883,60146.06,63649.92,67439.48,67174.1,66902.7,66921.42,65791.29,64086.62,61355.95,59094.54,56403.316,52148.492,48925.258,46652.727
44961.617,43156.61,42617.324,45097.71,46564.477,48213.406,51182.4,54337.324,57737.508,62263.95,65087.395,67560.71,66552.14,68160.99,67686.234,65945.64,64831.984,63447.285,61197.777,58390.05,56047.65,53550.5,50488.438,47763.723,45747.457,44147.094,43175.49,45069.805,43830.918,45396.16,49018.785,53870.055,56565.973,57303.2,60256.32,63759.945,67546.195,67285.15,67013.42,67030.92,65901.38,64197.188,61466.223,59203.45,56513.637,52258.227,49035.188,46761.76
45071.418,43266.816,42727.418,45194.387,46665.777,48306.727,51285.543,54437.07,57838.016,62355.863,65178.992,67640.92,66661.37,68270.22,67788.61,66053.23,64941.457,63553.734,61306.984,58493.383,56155.65,53659.434,50598.062,47872.207,45857.32,44256.375,43285.992,45176.223,43940.246,45505.64,49127.785,53973.902,56677.2,57412.168,60366.23,63869.617,67652.57,67395.84,67123.8,67140.08,66011.13,64307.406,61576.145,59312.01,56623.605,52367.61,49144.773,46870.453
45180.94,43376.746,42837.234,45290.816,46766.816,48399.81,51388.426,54536.562,57938.27,62447.543,65270.36,67720.93,66770.32,68379.17,67890.73,66160.555,65050.652,63659.914,61415.914,58596.453,56263.37,53768.094,50707.41,47980.42,45966.902,44365.38,43396.215,45282.375,44049.293,45614.848,49236.51,54077.484,56788.145,57520.863,60475.863,63979.01,67758.68,67506.26,67233.88,67248.96,66120.6,64417.344,61685.793,59420.3,56733.3,52476.72,49254.08,46978.87
45290.258,43486.465,42946.84,45387.066,46867.668,48492.72,51491.113,54635.87,58038.336,62539.05,65361.55,67800.78,66879.06,68487.92,67992.64,66267.67,65159.645,63765.89,61524.637,58699.33,56370.895,53876.547,50816.55,48088.43,46076.277,44474.18,43506.23,45388.33,44158.137,45723.844,49345.027,54180.875,56898.88,57629.35,60585.29,64088.2,67864.59,67616.46,67343.766,67357.63,66229.86,64527.074,61795.23,59528.383,56842.785,52585.62,49363.176,47087.082
45399.438,43596.047,43056.31,45483.195,46968.395,48585.508,51593.67,54735.05,58138.273,62630.44,65452.633,67880.54,66987.664,68596.53,68094.44,66374.66,65268.5,63871.734,61633.223,58802.074,56478.277,53984.863,50925.555,48196.305,46185.516,44582.844,43616.11,45494.145,44266.844,45832.703,49453.41,54284.133,57009.477,57737.703,60694.58,64197.25,67970.37,67726.53,67453.51,67466.17,66338.984,64636.668,61904.527,59636.332,56952.133,52694.383,49472.137,47195.156
45508.55,43705.56,43165.71,45579.26,47069.055,48678.242,51696.164,54834.168,58238.152,62721.777,65543.66,67960.24,67096.2,68705.07,68196.164,66481.57,65377.285,63977.51,61741.74,58904.754,56585.598,54093.113,51034.49,48304.11,46294.688,44691.438,43725.918,45599.895,44375.48,45941.496,49561.727,54387.324,57120.004,57845.99,60803.797,64306.23,68076.08,67836.52,67563.19,67574.64,66448.04,64746.19,62013.76,59744.21,57061.41,52803.082,49581.03,47303.164
45617.66,43815.07,43275.11,45675.33,47169.715,48770.977,51798.66,54933.29,58338.027,62813.113,65634.67,68039.945,67204.74,68813.61,68297.89,66588.484,65486.07,64083.29,61850.258,59007.434,56692.914,54201.36,51143.42,48411.914,46403.855,44800.035,43835.727,45705.645,44484.12,46050.29,49670.04,54490.516,57230.53,57954.273,60913.016,64415.215,68181.79,67946.52,67672.86,67683.11,66557.09,64855.715,62122.992,59852.09,57170.688,52911.777,49689.926,47411.17
45726.84,43924.652,43384.58,45771.457,47270.438,48863.766,51901.22,55032.47,58437.97,62904.504,65725.76,68119.695,67313.35,68922.22,68399.69,66695.47,65594.92,64189.137,61958.844,59110.18,56800.3,54309.676,51252.426,48519.79,46513.098,44908.695,43945.6,45811.46,44592.824,46159.15,49778.42,54593.773,57341.13,58062.625,61022.305,64524.266,68287.56,68056.59,67782.61,67791.65,66666.22,64965.31,62232.293,59960.04,57280.035,53020.543,49798.887,47519.246
45836.156,44034.375,43494.188,45867.707,47371.29,48956.676,52003.906,55131.773,58538.03,62996.01,65816.945,68199.555,67422.09,69030.97,68501.61,66802.586,65703.914,64295.113,62067.566,59213.055,56907.82,54418.13,51361.566,48627.797,46622.473,45017.496,44055.617,45917.414,44701.668,46268.145,49886.938,54697.164,57451.867,58171.113,61131.73,64633.453,68393.48,68166.8,67892.484,67900.33,66775.48,65075.04,62341.73,60068.125,57389.52,53129.445,49907.984,47627.457
45945.68,44144.3,43604.0,45964.137,47472.332,49049.758,52106.79,55231.27,58638.29,63087.69,65908.31,68279.555,67531.04,69139.92,68603.72,66909.91,65813.11,64401.29,62176.496,59316.125,57015.543,54526.79,51470.914,48736.008,46732.055,45126.504,44165.844,46023.562,44810.72,46377.35,49995.664,54800.746,57562.812,58279.81,61241.363,64742.848,68499.586,68277.21,68002.58,68009.2,66884.945,65184.977,62451.375,60176.41,57499.21,53238.555,50017.293,47735.875
46055.48,44254.508,43714.094,46060.812,47573.63,49143.08,52209.93,55331.016,58738.797,63179.605,65999.914,68359.766,67640.266,69249.15,68706.09,67017.5,65922.586,64507.74,62285.703,59419.457,57123.543,54635.723,51580.54,48844.496,46841.918,45235.785,44276.348,46129.984,44920.043,46486.832,50104.664,54904.594,57674.04,58388.777,61351.273,64852.52,68605.97,68387.91,68112.945,68118.36,66994.69,65295.195,62561.297,60284.977,57609.184,53347.938,50126.875,47844.566
46165.633,44365.066,43824.54,46157.797,47675.25,49236.695,52313.402,55431.08,58839.625,63271.812,66091.805,68440.23,67749.836,69358.73,68808.79,67125.44,66032.41,64614.523,62395.254,59523.113,57231.883,54745.004,51690.51,48953.33,46952.13,45345.414,44387.2,46236.742,45029.72,46596.66,50214.008,55008.77,57785.62,58498.094,61461.535,64962.54,68712.68,68498.95,68223.67,68227.87,67104.78,65405.76,62671.57,60393.883,57719.504,53457.67,50236.805,47953.6
46276.207,44476.047,43935.406,46255.152,47777.26,49330.67,52417.27,55531.527,58940.84,63364.37,66184.05,68521.0,67859.83,69468.73,68911.88,67233.78,66142.65,64721.72,62505.227,59627.17,57340.64,54854.703,51800.906,49062.58,47062.76,45455.465,44498.48,46343.91,45139.812,46706.91,50323.773,55113.344,57897.63,58607.83,61572.22,65072.984,68819.81,68610.43,68334.81,68337.79,67215.305,65516.754,62782.266,60503.21,57830.246,53567.824,50347.156,48063.06
46387.277,44587.527,44046.77,46352.945,47879.73,49425.07,52521.605,55632.426,59042.51,63457.348,66276.7,68602.13,67970.32,69579.22,69015.44,67342.625,66253.39,64829.4,62615.695,59731.7,57449.887,54964.895,51911.797,49172.32,47173.89,45566.01,44610.26,46451.562,45250.402,46817.656,50434.035,55218.39,58010.14,58718.06,61683.402,65183.92,68927.42,68722.4,68446.46,68448.21,67326.31,65628.24,62893.457,60613.027,57941.49,53678.473,50458.008,48173.004
46498.92,44699.586,44158.715,46451.246,47982.73,49519.957,52626.48,55733.848,59144.707,63550.805,66369.836,68683.695,68081.375,69690.28,69119.53,67452.02,66364.7,64937.633,62726.734,59836.766,57559.7,55075.66,52023.266,49282.633,47285.6,45677.13,44722.62,46559.77,45361.562,46928.977,50544.867,55323.984,58123.24,58828.86,61795.16,65295.438,69035.586,68834.95,68558.68,68559.195,67437.91,65740.31,63005.227,60723.414,58053.305,53789.695,50569.43,48283.523
46611.227,44812.3,44271.312,46550.125,48086.336,49615.402,52731.973,55835.863,59247.508,63644.81,66463.52,68765.73,68193.086,69802.0,69224.234,67562.06,66476.67,65046.508,62838.426,59942.45,57670.156,55187.074,52135.383,49393.59,47397.96,45788.9,44835.64,46668.613,45473.38,47040.953,50656.348,55430.195,58237.0,58940.31,61907.574,65407.61,69144.39,68948.17,68671.56,68670.84,67550.15,65853.04,63117.652,60834.45,58165.78,53901.57,50681.508,48394.688
46724.266,44925.758,44384.652,46649.652,48190.62,49711.477,52838.16,55938.555,59350.98,63739.434,66557.82,68848.305,68305.54,69914.445,69329.625,67672.836,66589.375,65156.094,62950.85,60048.83,57781.34,55299.223,52248.242,49505.277,47511.066,45901.406,44949.406,46778.176,45585.93,47153.664,50768.562,55537.105,58351.508,59052.492,62020.727,65520.516,69253.91,69062.13,68785.195,68783.22,67663.13,65966.51,63230.82,60946.215,58278.996,54014.184,50794.324,48506.586
46838.133,45040.047,44498.824,46749.906,48295.67,49808.254,52945.12,56041.992,59455.21,63834.75,66652.81,68931.48,68418.805,70027.72,69435.79,67784.414,66702.9,65266.484,63064.1,60155.984,57893.336,55412.19,52361.926,49617.785,47624.996,46014.734,45064.0,46888.535,45699.305,47267.195,50881.598,55644.797,58466.85,59165.5,62134.707,65634.25,69364.23,69176.92,68899.65,68896.414,67776.94,66080.81,63344.812,61058.8,58393.04,54127.617,50907.965,48619.3
46952.918,45155.254,44613.914,46850.973,48401.566,49905.81,53052.945,56146.266,59560.28,63930.836,66748.57,69015.33,68532.99,70141.91,69542.805,67896.88,66817.34,65377.76,63178.26,60264.004,58006.234,55526.07,52476.527,49731.195,47739.84,46128.977,45179.52,46999.785,45813.59,47381.65,50995.547,55753.355,58583.13,59279.414,62249.605,65748.9,69475.43,69292.64,69015.02,69010.52,67891.664,66196.03,63459.727,61172.29,58508.0,54241.97,51022.523,48732.926
47068.715,45271.477,44730.02,46952.926,48508.4,50004.223,53161.723,56251.46,59666.277,64027.77,66845.164,69099.914,68648.18,70257.1,69650.77,68010.36,66932.8,65490.023,63293.434,60372.98,58120.13,55640.953,52592.137,49845.61,47855.703,46244.227,45296.06,47112.016,45928.887,47497.105,51110.5,55862.87,58700.43,59394.336,62365.52,65864.56,69587.62,69409.38,69131.42,69125.64,68007.41,66312.266,63575.652,61286.78,58623.977,54357.324,51138.09,48847.555
47185.63,45388.824,44847.242,47055.863,48616.258,50103.59,53271.547,56357.668,59773.297,64125.637,66942.695,69185.32,68764.48,70373.41,69759.77,68124.914,67049.36,65603.37,63409.71,60483.004,58235.12,55756.94,52708.863,49961.12,47972.68,46360.59,45413.72,47225.332,46045.293,47613.68,51226.56,55973.445,58818.863,59510.363,62482.55,65981.336,69700.89,69527.25,69248.945,69241.87,68124.26,66429.625,63692.695,61402.38,58741.07,54473.797,51254.77,48963.285
47303.766,45507.395,44965.69,47159.88,48725.246,50203.992,53382.52,56464.984,59881.438,64224.527,67041.25,69271.62,68881.99,70490.93,69869.92,68240.68,67167.15,65717.89,63527.207,60594.18,58351.316,55874.145,52826.81,50077.844,48090.88,46478.168,45532.61,47339.83,46162.918,47731.47,51343.832,56085.176,58938.53,59627.605,62600.805,66099.336,69815.34,69646.34,69367.69,69359.31,68242.336,66548.2,63810.96,61519.18,58859.387,54591.484,51372.67,49080.227
47423.242,45627.31,45085.484,47265.074,48835.47,50305.535,53494.746,56573.52,59990.8,64324.535,67140.914,69358.89,69000.84,70609.78,69981.31,68357.75,67286.266,65833.72,63646.03,60706.613,58468.83,55992.676,52946.09,50195.89,48210.42,46597.08,45652.848,47455.625,46281.875,47850.598,51462.434,56198.168,59059.56,59746.17,62720.4,66218.664,69931.09,69766.79,69487.78,69478.086,68361.75,66668.13,63930.566,61637.31,58979.043,54710.504,51491.906,49198.492
47544.176,45748.69,45206.742,47371.55,48947.035,50408.316,53608.348,56683.38,60101.5,64425.77,67241.805,69447.234,69121.14,70730.086,70094.06,68476.25,67406.836,65950.96,63766.31,60820.42,58587.777,56112.656,53066.83,50315.38,48331.42,46717.44,45774.56,47572.836,46402.285,47971.18,51582.484,56312.547,59182.062,59866.19,62841.453,66339.46,70048.26,69888.71,69609.34,69598.31,68482.625,66789.52,64051.637,61756.88,59100.164,54830.98,51612.6,49318.207
47666.703,45871.67,45329.594,47479.43,49060.074,50512.453,53723.445,56794.684,60213.656,64528.336,67344.016,69536.74,69243.02,70851.98,70208.3,68596.31,67529.0,66069.74,63888.17,60935.727,58708.29,56234.215,53189.16,50436.44,48454.016,46839.387,45897.867,47691.59,46524.28,48093.348,51704.117,56428.426,59306.184,59987.79,62964.105,66461.84,70166.97,70012.234,69732.51,69720.12,68605.086,66912.516,64174.297,61878.023,59222.883,54953.043,51734.887,49439.492
47790.965,45996.39,45454.188,47588.84,49174.715,50618.062,53840.176,56907.566,60327.402,64632.35,67447.68,69627.51,69366.63,70975.586,70324.16,68718.08,67652.89,66190.21,64011.758,61052.668,58830.51,56357.496,53313.223,50559.215,48578.344,46963.062,46022.926,47812.027,46648.008,48217.246,51827.473,56545.95,59432.06,60111.113,63088.492,66585.96,70287.36,70137.51,69857.414,69843.65,68729.29,67037.25,64298.7,62000.887,59347.336,55076.836,51858.9,49562.5
47917.117,46123.008,45580.67,47699.91,49291.098,50725.277,53958.676,57022.168,60442.88,64737.953,67552.914,69719.664,69492.125,71101.086,70441.77,68841.695,67778.664,66312.51,64137.227,61171.387,58954.59,56482.65,53439.17,50683.86,48704.566,47088.617,46149.883,47934.293,46773.61,48343.03,51952.703,56665.26,59559.848,60236.31,63214.77,66711.96,70409.58,70264.69,69984.22,69969.06,68855.375,67163.88,64424.99,62125.613,59473.68,55202.508,51984.8,49687.375
48045.33,46251.688,45709.223,47812.793,49409.38,50834.242,54079.11,57138.637,60560.24,64845.273,67659.87,69813.32,69619.664,71228.625,70561.305,68967.32,67906.49,66436.805,64264.74,61292.04,59080.69,56609.844,53567.17,50810.53,48832.844,47216.22,46278.91,48058.555,46901.266,48470.863,52079.977,56786.516,59689.723,60363.547,63343.105,66840.016,70533.79,70393.94,70113.086,70096.516,68983.516,67292.57,64553.34,62252.38,59602.086,55330.23,52112.754,49814.29
48175.773,46382.617,45840.016,47927.65,49529.723,50945.11,54201.65,57257.137,60679.645,64954.47,67768.695,69908.61,69749.42,71358.39,70682.93,69095.15,68036.555,66563.266,64394.477,61414.8,59209.0,56739.266,53697.41,50939.42,48963.363,47346.05,46410.195,48184.984,47031.15,48600.934,52209.473,56909.887,59821.863,60493.004,63473.684,66970.31,70660.17,70525.445,70244.21,70226.195,69113.9,67423.516,64683.934,62381.355,59732.734,55460.184,52242.94,49943.418
48308.664,46516.0,45973.26,48044.652,49652.324,51058.055,54326.48,57377.86,60801.29,65065.71,67879.555,70005.68,69881.62,71490.586,70806.83,69225.37,68169.05,66692.09,64526.65,61539.86,59339.703,56871.105,53830.086,51070.72,49096.33,47478.312,46543.934,48313.785,47163.46,48733.434,52341.39,57035.57,59956.48,60624.89,63606.707,67103.05,70788.92,70659.414,70377.79,70358.305,69246.72,67556.914,64816.97,62512.746,59865.832,55592.57,52375.566,50074.965
48444.22,46652.05,46109.17,48164.004,49777.38,51173.26,54453.812,57500.996,60925.37,65179.18,67992.63,70104.7,70016.46,71625.44,70933.21,69358.195,68304.195,66823.51,64661.465,61667.426,59473.03,57005.586,53965.42,51204.652,49231.953,47613.227,46680.355,48445.164,47298.43,48868.594,52475.957,57163.773,60093.793,60759.414,63742.395,67238.44,70920.25,70796.07,70514.04,70493.06,69382.2,67692.98,64952.67,62646.77,60001.594,55727.61,52510.85,50209.15
48582.684,46791.027,46248.004,48285.914,49905.117,51290.94,54583.88,57626.78,61052.117,65295.086,68108.14,70205.84,70154.195,71763.18,71062.305,69493.87,68442.24,66957.74,64799.176,61797.727,59609.22,57142.957,54103.66,51341.457,49370.492,47751.035,46819.703,48579.363,47436.29,49006.652,52613.406,57294.727,60234.055,60896.83,63880.996,67376.74,71054.4,70935.664,70653.22,70630.71,69520.59,67831.96,65091.29,62783.67,60140.27,55865.547,52649.04,50346.21
48724.33,46933.195,46390.027,48410.63,50035.797,51411.324,54716.938,57755.457,61181.773,65413.656,68226.305,70309.32,70295.1,71904.086,71194.37,69632.67,68583.47,67095.06,64940.05,61931.027,59748.54,57283.484,54245.08,51481.41,49512.215,47892.01,46962.254,48716.65,47577.324,49147.883,52754.02,57428.69,60377.54,61037.402,64022.785,67518.22,71191.63,71078.46,70795.6,70771.53,69662.17,67974.15,65233.094,62923.723,60282.133,56006.652,52790.402,50486.426
48869.465,47078.867,46535.55,48538.418,50169.695,51534.68,54853.273,57887.3,61314.63,65535.15,68347.38,70415.336,70439.48,72048.47,71329.69,69774.89,68728.17,67235.766,65084.402,62067.613,59891.293,57427.473,54389.98,51624.812,49657.434,48036.465,47108.32,48857.316,47721.832,49292.598,52898.098,57565.957,60524.562,61181.44,64168.066,67663.19,71332.24,71224.78,70941.49,70915.81,69807.234,68119.836,65378.39,63067.223,60427.492,56151.242,52935.25,50630.094
49018.44,47228.39,46684.92,48669.582,50307.133,51661.293,54993.215,58022.633,61450.996,65659.85,68471.66,70524.164,70587.664,72196.664,71468.58,69920.87,68876.7,67380.195,65232.566,62207.81,60037.82,57575.273,54538.72,51772.004,49806.49,48184.734,47258.246,49001.703,47870.16,49441.14,53045.984,57706.85,60675.473,61329.29,64317.19,67811.984,71476.58,71374.97,71091.234,71063.914,69956.13,68269.375,65527.53,63214.52,60576.7,56299.652,53083.93,50777.562
49171.65,47382.164,46838.53,48804.477,50448.473,51791.5,55137.13,58161.81,61591.234,65788.1,68599.46,70636.08,70740.07,72349.07,71611.42,70070.99,69029.45,67528.72,65384.94,62351.984,60188.508,57727.266,54691.676,51923.375,49959.777,48337.215,47412.434,49150.19,48022.703,49593.9,53198.07,57851.746,60830.668,61481.332,64470.55,67965.01,71625.01,71529.414,71245.234,71216.22,70109.26,68423.16,65680.91,63365.996,60730.14,56452.273,53236.83,50929.22
49329.53,47540.63,46996.836,48943.49,50594.13,51925.688,55285.44,58305.234,61735.758,65920.266,68731.17,70751.41,70897.125,72506.13,71758.625,70225.695,69186.87,67681.78,65541.97,62500.566,60343.797,57883.906,54849.305,52079.37,50117.746,48494.355,47571.33,49303.215,48179.902,49751.32,53354.805,58001.07,60990.6,61638.02,64628.594,68122.71,71777.97,71688.586,71403.94,71373.17,70267.06,68581.64,65838.96,63522.098,60888.266,56609.56,53394.4,51085.508
49492.613,47704.312,47160.35,49087.07,50744.582,52064.29,55438.63,58453.383,61885.035,66056.77,68867.22,70870.54,71059.34,72668.36,71910.67,70385.5,69349.46,67839.88,65704.164,62654.035,60504.2,58045.695,55012.12,52240.5,50280.918,48656.664,47735.45,49461.273,48342.277,49913.926,53516.69,58155.305,61155.8,61799.867,64791.836,68285.6,71935.97,71852.99,71567.86,71535.3,70430.06,68745.34,66002.23,63683.34,61051.598,56772.02,53557.156,51246.938
49661.49,47873.81,47329.67,49235.76,50900.38,52207.816,55597.266,58606.793,62039.62,66198.13,69008.09,70993.9,71227.336,72836.36,72068.12,70550.98,69517.836,68003.59,65872.12,62812.96,60670.3,58213.24,55180.727,52407.355,50449.883,48824.74,47905.402,49624.945,48510.42,50082.305,53684.336,58315.02,61326.867,61967.46,64960.88,68454.27,72099.58,72023.24,71737.61,71703.18,70598.85,68914.85,66171.29,63850.312,61220.73,56940.254,53725.695,51414.105
49836.86,48049.824,47505.51,49390.168,51062.168,52356.863,55762.0,58766.1,62200.15,66344.94,69154.39,71122.0,71401.79,73010.81,72231.625,70722.82,69692.68,68173.61,66046.54,62977.996,60842.79,58387.223,55355.812,52580.63,50625.35,48999.28,48081.895,49794.918,48685.03,50257.164,53858.426,58480.88,61504.516,62141.504,65136.426,68629.44,72269.484,72200.04,71913.88,71877.52,70774.13,69090.89,66346.85,64023.703,61396.37,57114.96,53900.715,51587.703
50019.555,48233.195,47688.69,49551.023,51230.715,52512.133,55933.617,58932.066,62367.383,66497.87,69306.8,71255.46,71583.52,73192.555,72401.96,70901.84,69874.83,68350.73,66228.24,63149.926,61022.48,58568.473,55538.215,52761.137,50808.145,49181.113,48265.758,49971.984,48866.934,50439.33,54039.785,58653.668,61689.582,62322.816,65319.3,68811.92,72446.484,72384.22,72097.52,72059.14,70956.734,69274.27,66529.75,64204.34,61579.348,57296.96,54083.047,51768.55
50210.562,48424.91,47880.207,49719.2,51406.934,52674.473,56113.047,59105.586,62542.227,66657.76,69466.14,71394.99,71773.53,73382.57,72580.05,71089.01,70065.27,68535.9,66418.21,63329.68,61210.355,58757.977,55728.918,52949.863,50999.258,49371.22,48457.992,50157.113,49057.117,50629.78,54229.402,58834.316,61883.074,62512.38,65510.504,69002.7,72631.55,72576.78,72289.52,72249.03,71147.65,69466.01,66720.97,64393.195,61770.652,57487.246,54273.676,51957.63
50411.09,48626.17,48081.266,49895.754,51591.93,52844.9,56301.41,59287.746,62725.78,66825.62,69633.42,71541.47,71973.0,73582.055,72767.0,71285.5,70265.195,68730.3,66617.65,63518.387,61407.582,58956.914,55929.117,53147.99,51199.89,49570.797,48659.797,50351.465,49256.773,50829.72,54428.46,59023.965,62086.203,62711.383,65711.23,69202.99,72825.82,72778.94,72491.086,72448.375,71348.07,69667.3,66921.72,64591.457,61971.484,57687.01,54473.8,52156.125
50622.598,48838.46,48293.336,50081.98,51787.06,53024.66,56500.094,59479.887,62919.39,67002.664,69809.87,71695.98,72183.4,73792.46,72964.2,71492.76,70476.08,68935.35,66828.01,63717.434,61615.617,59166.754,56140.285,53356.965,51411.516,49781.305,48872.66,50556.46,49467.367,51040.61,54638.426,59224.004,62300.457,62921.29,65922.945,69414.25,73030.734,72992.17,72703.69,72658.64,71559.47,69879.6,67133.46,64800.582,62183.32,57897.72,54684.89,52365.496
50846.926,49063.62,48518.26,50279.492,51994.016,53215.316,56710.82,59683.67,63124.734,67190.45,69997.01,71859.84,72406.555,74015.62,73173.35,71712.58,70699.734,69152.83,67051.125,63928.543,61836.26,59389.312,56364.254,53578.61,51635.97,50004.574,49098.42,50773.883,49690.723,51264.285,54861.117,59436.168,62527.7,63143.92,66147.5,69638.32,73248.07,73218.32,72929.18,72881.66,71783.68,70104.78,67358.04,65022.383,62407.996,58121.195,54908.773,52587.56
51086.414,49303.99,48758.383,50490.35,52214.957,53418.855,56935.78,59901.227,63343.953,67390.92,70196.79,72034.79,72644.78,74253.85,73396.63,71947.24,70938.51,69385.0,67289.305,64153.914,62071.812,59626.906,56603.35,53815.23,51875.586,50242.926,49339.44,51005.992,49929.17,51503.07,55098.855,59662.664,62770.297,63381.59,66387.23,69877.52,73480.09,73459.76,73169.91,73119.734,72023.05,70345.18,67597.79,65259.164,62647.848,58359.773,55147.78,52824.62
51344.094,49562.617,49016.746,50717.227,52452.68,53637.855,57177.836,60135.31,63579.824,67606.62,70411.75,72223.016,72901.11,74510.19,73636.875,72199.74,71195.42,69634.805,67545.586,64396.41,62325.258,59882.547,56860.617,54069.83,52133.402,50499.387,49598.766,51255.74,50185.734,51759.996,55354.652,59906.367,63031.32,63637.316,66645.164,70134.9,73729.74,73719.53,73428.914,73375.9,72280.59,70603.83,67855.75,65513.938,62905.926,58616.473,55404.945,53079.695
51624.023,49843.582,49297.42,50963.7,52710.934,53875.773,57440.793,60389.605,63836.066,67840.945,70645.27,72427.5,73179.57,74788.664,73897.875,72474.04,71474.516,69906.19,67824.0,64659.844,62600.59,60160.27,57140.098,54346.41,52413.49,50777.996,49880.49,51527.05,50464.453,52039.113,55632.543,60171.117,63314.89,63915.13,66925.375,70414.5,74000.95,74001.74,73710.3,73654.19,72560.38,70884.83,68135.99,65790.71,63186.29,58895.344,55684.32,53356.797
51931.83,50152.52,49606.04,51234.703,52994.9,54137.37,57729.93,60669.22,64117.816,68098.6,70902.05,72652.34,73485.76,75094.86,74184.84,72775.66,71781.4,70204.586,68130.125,64949.508,62903.336,60465.64,57447.402,54650.527,52721.457,51084.344,50190.258,51825.375,50770.92,52346.016,55938.094,60462.227,63626.688,64220.6,67233.484,70721.94,74299.16,74312.05,74019.695,73960.18,72868.02,71193.79,68444.13,66095.05,63494.562,59201.977,55991.508,53661.49
52275.594,50497.55,49950.72,51537.38,53312.043,54429.54,58052.85,60981.504,64432.49,68386.36,71188.82,72903.46,73827.72,75436.836,74505.35,73112.51,72124.14,70537.85,68472.02,65273.016,63241.453,60806.688,57790.613,54990.184,53065.41,51426.484,50536.223,52158.555,51113.195,52688.777,56279.35,60787.348,63974.918,64561.76,67577.59,71065.3,74632.21,74658.61,74365.234,74301.92,73211.62,71538.86,68788.28,66434.94,63838.855,59544.438,56334.59,54001.777
52667.66,50891.066,50343.83,51882.58,53673.746,54762.754,58421.14,61337.668,64791.375,68714.555,71515.89,73189.86,74217.73,75826.86,74870.9,73496.69,72515.04,70917.945,68861.96,65641.98,63627.08,61195.656,58182.047,55377.56,53457.69,51816.7,50930.797,52538.547,51503.566,53079.7,56668.555,61158.15,64372.074,64950.86,67970.055,71456.91,75012.055,75053.87,74759.336,74691.69,73603.484,71932.414,69180.78,66822.58,64231.527,59935.016,56725.875,54389.88
53128.29,51353.39,50805.68,52288.14,54098.703,55154.242,58853.836,61756.113,65213.02,69100.14,71900.16,73526.34,74675.94,76285.086,75300.36,73948.05,72974.29,71364.5,69320.09,66075.46,64080.14,61652.65,58641.934,55832.676,53918.57,52275.15,51394.367,52984.992,51962.195,53538.984,57125.82,61593.793,64838.684,65407.996,68431.14,71916.99,75458.33,75518.24,75222.34,75149.61,74063.875,72394.78,69641.92,67278.016,64692.863,60393.9,57185.586,54845.85
53694.57,51921.76,51373.465,52786.734,54621.133,55635.523,59385.78,62270.54,65731.375,69574.17,72372.555,73940.01,75239.24,76848.414,75828.33,74502.945,73538.89,71913.484,69883.3,66608.375,64637.117,62214.457,59207.305,56392.184,54485.164,52838.754,51964.273,53533.836,52526.027,54103.613,57687.97,62129.363,65412.32,65969.99,68997.99,72482.61,76006.96,76089.125,75791.555,75712.57,74629.87,72963.21,70208.83,67837.91,65260.02,60958.03,57750.742,55406.406
54447.348,52677.316,52128.242,53449.523,55315.613,56275.31,60092.906,62954.375,66420.445,70204.305,73000.53,74489.9,75988.07,77597.266,76530.17,75240.58,74289.414,72643.27,70631.984,67316.79,65377.527,62961.285,59958.863,57135.95,55238.348,53587.97,52721.86,54263.43,53275.54,54854.19,58435.246,62841.312,66174.875,66717.06,69751.516,73234.49,76736.28,76848.02,76548.23,76460.92,75382.26,73718.836,70962.44,68582.195,66013.95,61707.95,58502.02,56151.57
