forecast_time,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27,p_28,p_29,p_30,p_31,p_32,p_33,p_34,p_35,p_36,p_37,p_38,p_39,p_40,p_41,p_42,p_43,p_44,p_45,p_46,p_47,p_48,p_49,p_50,p_51,p_52,p_53,p_54,p_55,p_56,p_57,p_58,p_59,p_60,p_61,p_62,p_63,p_64,p_65,p_66,p_67,p_68,p_69,p_70,p_71,p_72,p_73,p_74,p_75,p_76,p_77,p_78,p_79,p_80,p_81,p_82,p_83,p_84,p_85,p_86,p_87,p_88,p_89,p_90,p_91,p_92,p_93,p_94,p_95,p_96,p_97,p_98,p_99
2018-07-18T20:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-18T21:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-18T22:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-18T23:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-19T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-19T01:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-19T02:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-19T03:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-19T04:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-19T05:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-19T06:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-19T07:00:00.0,300.7064514,301.4423701,301.9974301,302.761044,303.3514302,303.8228102,304.8591231,306.321809,306.3682502,306.6346255,306.804876,307.2520603,307.8464768,307.852679,307.9041127,308.4165079,309.06106,309.3749208,310.7794101,311.62109,312.2456322,312.2771009,312.4617955,312.9737705,313.5240384,314.0867847,314.1313311,314.6137722,315.0567247,315.1300485,315.4394555,315.581113,318.30139,318.5612922,318.8158103,319.2060007,319.2124207,319.4560601,323.2041104,324.138667,325.264349,327.6319147,327.8171786,330.2806489,333.5397127,333.9025131,334.2377853,334.8020558,334.8417987,334.9730041,335.564947,335.6794971,337.5627821,339.2044067,341.3962887,342.2005348,344.8686059,345.0728573,345.1765401,347.0399233,347.5408874,350.4573182,350.5621397,351.2267759,354.2030621,355.0656774,356.4342243,357.2679262,357.4550248,360.7435829,361.7192147,364.4141596,370.4177461,372.1776284,373.9711086,375.5624162,377.2107612,377.6181451,380.596031,380.6295681,381.5567967,381.7952518,382.7425053,383.4936408,390.6853833,394.7673102,399.0295308,402.3008401,404.9707457,410.3364143,411.1145453,418.4678104,426.0346859,428.6480026,429.8714337,437.2496734,443.6232882,444.1777034,451.5561011
2018-07-19T08:00:00.0,506.587069,507.1723452,508.4801646,508.6440532,509.8229071,511.0365394,512.2499378,514.1290853,514.1756429,514.3858873,515.57686,518.0283453,519.7173092,520.1719574,522.9459232,523.0896648,523.1514803,523.4682171,525.1747453,525.3666689,526.6447496,526.7576021,527.2335201,528.146223,530.5302382,533.369667,534.6488761,535.0392164,539.7709399,540.2301437,540.9415415,541.43959,543.0279691,543.1884667,544.7967529,546.4016203,547.1743223,548.5618905,548.5899812,549.6522311,550.3780515,551.374181,551.6709484,552.0365705,553.0347198,554.0390457,554.2031175,554.4093138,554.4956596,557.025518,558.3772746,559.1341028,560.6425234,563.7371212,565.1354726,565.3539327,565.9333579,566.7778814,566.927049,568.2084244,572.1982255,572.9992895,573.1472211,574.1414844,574.1836321,575.298177,575.4147807,576.5058982,577.931034,578.2514057,579.7641401,581.178736,581.4764332,582.8042159,583.0396562,584.7245525,590.4697154,590.6119834,592.3143365,592.4416807,594.435577,595.8704903,598.197874,599.0476265,604.8924858,605.8797164,608.0455256,609.6404331,612.686937,613.6232885,616.5700308,619.3151161,621.3450129,624.1236994,628.9038766,632.0929682,640.2948081,645.2192222,650.14695
2018-07-19T09:00:00.0,535.4279713,537.3550865,543.2212434,545.1171873,546.2573083,547.7523129,549.7143787,550.5099667,552.3897999,554.8227259,555.7795781,556.0596498,556.3750584,560.1405868,562.0117552,562.0178221,565.2069157,565.4948344,568.2269949,568.2742628,570.1931582,570.5875508,573.0783617,573.7464949,574.5171801,575.7031021,576.67678,577.7629348,578.2837153,578.5791625,579.3726735,581.0115177,582.5002182,584.1102987,586.2716332,587.2478585,588.601923,590.9229419,591.0789097,591.3028805,592.0711458,594.4698849,599.9628712,600.6860068,602.689905,603.9359417,604.102708,604.268838,604.6454469,604.7263782,606.3630288,606.484002,606.9494213,608.006944,608.4476288,608.6250342,608.8535022,609.0824062,609.4918663,610.1557121,610.2727078,610.6297736,611.3931814,612.9556012,613.502,614.0040618,614.0462167,614.663419,615.9387372,616.8661008,618.0169662,618.5524884,619.8724903,620.5701221,625.4443612,625.6164729,625.8865788,626.2605323,626.3165372,627.6412648,628.9405249,629.208952,630.3197037,630.4090882,631.1907371,633.620679,634.0553477,634.403284,634.5517723,637.104568,638.4451236,639.8493761,639.9154583,641.1897032,641.4772466,641.5190549,643.1420793,643.1676481,643.382801
2018-07-19T10:00:00.0,558.7573898,560.2843562,560.6656449,562.5759256,571.9278369,572.0822098,572.8707179,573.0666712,573.0915487,573.397356,573.6387192,574.0550911,574.2275448,574.3077596,574.7224963,575.5727004,575.5852151,575.8091242,575.8228047,575.958645,578.4233228,582.8416578,582.9115546,585.6856361,586.2936765,589.0710835,589.8831141,590.4216301,591.5861766,594.4161441,596.7988333,596.9032034,599.9063428,600.039485,600.2867567,604.9775443,606.2428256,608.1743329,608.9174129,609.3140259,610.0938547,610.9304243,611.6309365,612.8114046,612.8871169,613.8305176,614.6648819,615.8992733,618.0312512,624.0166175,625.2159206,625.6817249,627.1123206,629.8821167,630.337863,631.4108892,635.9267029,636.7065608,637.261821,637.9534265,638.5400308,638.8375361,640.6150103,640.7036896,642.4293614,643.3883226,644.8401331,645.5029125,646.341932,647.0012795,648.6399214,648.6700561,651.4864524,652.2195072,654.3881894,656.0298783,656.1426193,656.2994587,656.428821,657.8005005,658.1007272,658.1996052,658.7631441,660.6404426,661.9649074,668.548599,669.2732961,670.5207094,678.8073315,680.5334718,683.9245396,688.1010306,688.2508805,691.2535199,693.1274313,697.2908076,700.4370935,704.5040762,708.4845264
2018-07-19T11:00:00.0,559.8539146,561.1707833,562.0366351,562.5726655,564.5117967,566.3738139,567.097459,569.2798883,570.0705118,571.0927655,572.3623593,572.6989217,574.608528,578.4400026,578.6656977,583.2158166,585.69744,585.7079872,594.9089747,596.2473767,599.4747077,599.7374499,600.1260852,604.8684704,605.1051529,605.4620931,606.0430363,606.467149,607.441169,607.4716083,608.109382,608.3199497,608.901878,609.4512913,613.6278657,614.6922527,616.7308754,618.2210636,621.2085971,623.3373869,624.5365479,624.5999586,625.0951297,625.1916932,627.7053371,627.8668742,628.2007039,629.0662192,629.6777741,630.5217848,631.6310439,634.6716965,635.1614003,638.7198322,640.2479617,640.3366764,641.2349834,643.4398345,645.1509057,650.162246,652.4308624,654.4716179,657.9118722,658.9023497,659.2667155,660.3982935,665.7892182,666.9044499,671.6033991,673.9592987,674.4069072,674.9959292,677.5123508,679.7538121,680.9801455,681.4399798,687.7445492,688.1117826,690.1370591,694.7909784,699.0183414,700.5517014,701.6296572,706.0492235,709.1311431,712.2828073,717.296442,717.5461366,718.2449277,719.1659151,719.7193307,724.9821878,725.602125,730.9011143,734.6351154,735.7561776,738.5677013,742.1191211,745.6666668
2018-07-19T12:00:00.0,559.8960619,560.9764558,561.4598853,565.2457627,565.3578353,568.5215892,568.5394245,571.9860094,572.9667258,573.8107997,574.0762634,574.0937488,575.3899379,575.4696734,576.7809276,578.3818288,580.8404435,581.7841033,581.8548196,583.3636517,584.399381,585.7498668,588.0580955,590.6817219,592.2693395,593.3464938,593.8293047,594.4639271,594.4744305,595.2026792,595.7729509,599.2732551,600.8418423,602.2410464,604.0011373,605.0614567,606.1628293,607.6688048,610.9467491,615.8548475,616.3379211,616.6204304,617.2252073,618.1941044,618.5043358,624.647095,627.6096742,635.3316952,635.957349,637.2655066,640.2910912,640.4648481,645.1051906,645.7234601,649.7652731,649.9307468,650.2481864,651.3247944,651.56019,653.5603604,654.683422,655.6360042,656.7247511,657.3721042,658.2645778,665.3031592,672.5677006,672.6709335,673.1136003,675.534451,676.2601666,678.5347715,681.6907703,681.9722415,684.0562344,686.8743989,691.1659502,692.0867342,692.7284344,693.6740272,695.8326637,698.1872453,701.0470099,701.4401646,704.4261427,704.6333449,705.4044443,710.270733,713.9520622,714.187656,718.935181,719.5271618,720.4743031,721.911063,726.0801501,726.2191733,734.788044,734.7972053,741.1116387
2018-07-19T13:00:00.0,532.1506663,534.0318764,535.9085038,536.1729464,540.5017294,541.3686729,542.223233,548.5942517,550.0941372,550.1885222,560.7557658,563.3574526,565.6578985,565.9781317,567.5128609,568.1675757,568.3294188,570.8550233,577.5546532,579.3607657,579.8817107,581.2025657,584.6400071,585.5986764,588.0509293,588.4687479,588.8485258,589.7094377,593.8526152,600.2718621,606.2268354,608.0769799,611.1999636,612.5419011,612.9260874,614.7978884,618.9318872,621.2193146,623.2923369,624.0662718,624.1133413,626.6611431,628.4659245,628.5303989,631.2064757,631.5817729,633.2231965,637.7276377,638.4075457,641.0594975,641.1076723,642.0804615,643.3589481,643.4882379,646.7168376,657.08301,658.5114581,659.6695,661.3155303,663.5481298,664.4470825,666.528449,667.3857357,669.2663437,675.8261201,675.9593651,680.0018873,680.4491284,682.5394486,682.5825262,685.8964301,686.122651,686.4665173,692.0875392,692.1289675,697.8439496,698.7784322,699.5948163,699.8925301,702.8901662,702.9051439,703.4508632,706.3385009,706.669137,708.3588987,711.7293525,714.1937098,720.2490368,725.0724825,728.361289,728.9187444,729.0613209,730.8472357,739.2188008,740.1995174,741.4637537,744.3475254,746.59566,747.6574012
2018-07-19T14:00:00.0,539.492993,542.5240878,543.886034,544.2468501,547.3694634,547.9050198,548.0085495,549.8963096,550.1872002,552.8605295,558.0889199,559.85051,561.7253667,564.4252845,565.0431472,565.2152098,566.1102321,568.120472,570.8103417,571.3051613,572.4213922,573.0800894,573.5964332,575.8272782,576.0327084,577.0866669,577.2888276,577.7577746,578.0160293,579.7055138,580.6509301,582.3808671,582.4902303,582.6645485,583.4219904,584.6318081,584.6345447,586.4897786,588.9275068,589.8350607,590.9486141,590.9523537,593.9946403,594.6366623,595.4652784,595.728058,596.1071264,596.1217868,597.4693551,598.2215754,600.4733945,600.601278,601.6979244,602.3314678,602.8811492,606.459745,606.6244951,610.1698115,610.8706273,611.8141618,612.5720396,612.6579786,612.9259234,613.4682757,615.884,616.6576252,617.1930217,617.6226227,617.8411332,618.232643,618.283424,620.1589927,621.0675398,621.45479,621.5840026,622.0492785,622.1122848,624.0986689,624.1473461,626.8521961,627.7849219,628.3933446,628.6094615,628.8707581,628.9928038,629.0591731,630.2500299,630.8983381,631.0811214,631.4223277,631.4562636,632.0061966,632.870191,633.0272797,634.4235788,635.0620081,636.675974,637.4954644,639.3810994
2018-07-19T15:00:00.0,481.4115217,486.671725,487.8932734,488.9936805,490.5560177,490.6867438,498.6293272,511.3487955,513.697378,515.0162066,516.8916877,518.3760612,519.4148469,528.5977568,528.8606874,530.4356332,532.852684,540.7978514,541.8138959,542.4417514,546.3766646,548.1540979,554.1551443,557.7602379,558.5286857,558.7555071,558.9612278,561.6819452,562.982453,564.0417612,567.8588303,568.9049897,570.262249,573.6820232,579.3992185,580.8432488,580.9381294,581.6038381,583.1952939,584.020673,586.1448917,588.0085345,588.7428901,589.9245397,590.6502873,591.2697844,591.6753677,594.4051624,595.5050066,596.9296042,599.5299925,599.5324338,600.1827289,601.5984695,602.3769578,606.2980765,610.4228616,610.9036155,614.8615927,617.6062797,617.6827994,623.605873,627.2828913,630.5893562,637.0420343,637.2327668,640.5326853,644.0802922,645.530186,645.5651357,647.578526,649.5897181,650.1779921,655.1294766,655.6362639,657.8035601,658.6822833,658.9149707,658.9909383,660.1461057,665.1666399,666.3945405,670.9694241,671.0898957,673.8862797,677.5869303,681.9157951,685.6711723,694.8866418,695.040496,697.4693375,701.4860127,709.2984442,710.0300078,714.7578975,724.4680906,724.6558407,731.9055478,734.3580997
2018-07-19T16:00:00.0,512.2062641,512.7201987,515.0736575,515.3904513,515.6423884,517.7840807,518.5461935,519.2094525,520.6213327,525.8376082,526.1773526,526.5724626,529.2600924,529.5549521,531.5137446,532.5968005,533.4183068,535.5389967,536.28611,536.6170345,538.2105263,538.7232696,538.8211035,538.9872883,539.7844783,539.9071898,540.2380284,543.7489786,543.7651421,544.5594752,545.583268,548.7417794,550.8860051,552.4419247,553.5048173,553.8165751,555.2266127,557.1558988,557.4453649,558.1715285,559.5846194,561.267945,562.0376504,563.8627958,564.1210415,564.6363279,565.3180737,565.3793628,566.987822,567.7698084,568.5852994,569.583044,570.2694961,570.9697081,571.1569164,571.4357427,572.2643077,573.3440614,573.4630597,573.9128473,574.726307,577.2540567,578.7241935,579.5582999,580.1995509,582.5448098,582.7756826,583.1248605,583.9533832,585.6031206,587.8615899,588.3412415,588.5037674,589.3122647,590.7750258,592.0819555,593.1241965,593.506507,595.0540444,597.2010903,597.792948,598.060308,598.6068053,600.431376,604.1958781,606.8527284,607.3373783,607.6347223,608.1216293,612.6836452,612.98706,613.7738096,614.8041504,618.3851356,619.0558208,622.0474474,624.6759013,625.294266,625.6728351
2018-07-19T17:00:00.0,373.7960454,374.5355132,377.095027,383.6056553,392.7823875,402.431149,403.1888137,412.9427869,413.4001847,414.0359834,420.9096797,426.4603572,429.4115194,433.501804,437.6677929,441.4151344,446.0062568,447.4904651,455.6691006,456.2454918,456.7867724,457.7553882,458.8570384,461.190348,461.5593968,462.4840337,464.6564873,467.7492763,468.757293,470.628554,473.058685,480.0220602,480.9609752,482.4953726,482.8399501,485.490983,486.4950112,490.5064851,492.6531142,493.4770117,493.902999,494.7109193,498.1608773,499.4628527,499.6761311,500.7366416,503.0690732,505.2567009,507.5093502,507.7612166,508.8834376,508.9920608,510.5851862,512.2377311,513.5736068,517.6467091,519.2709293,519.9868231,521.1769254,523.2225766,525.5631258,529.546797,531.0438012,532.2288603,533.1350199,536.1775671,539.6224771,542.8246391,543.3798996,543.3956146,543.5576556,546.2906108,549.3559702,551.220341,551.3175886,552.2540459,552.8550826,553.3707095,556.3547149,557.5544848,565.4755821,566.1950615,568.4663793,570.8728193,573.2107606,573.3675738,573.5591661,574.9334241,578.5516115,578.7091494,579.3843203,579.6909531,581.0644643,584.3154283,584.9595197,587.2642203,591.6981625,591.7126778,592.6255014
2018-07-19T18:00:00.0,173.7751902,174.0892545,176.4868345,176.5912857,177.4264123,179.6160259,180.1596474,181.0619192,181.3389081,184.0461096,186.2207894,187.3035282,187.862693,188.3132952,190.8987203,191.8280833,193.974802,194.0223636,195.1424868,195.6297289,195.6427884,196.9609489,197.3010935,197.3055499,197.8363759,198.3622531,200.1190265,200.5172865,200.8443034,201.7305302,202.7990595,203.8530021,204.3243577,204.5905132,206.1289888,206.4367179,206.5013723,207.6379338,207.7505406,207.7576047,210.6833683,210.8512985,212.7961811,213.0702289,213.2744945,215.4920149,216.1709608,217.9403018,218.255307,218.4089091,219.5111383,220.9294429,223.2982137,223.5249745,224.9838711,226.8951978,227.0824727,227.3058269,228.1414196,228.1849179,229.5792006,229.7484741,230.0701749,230.2465468,231.3691296,232.2385763,232.5251503,233.4075762,233.512071,234.9635171,237.2006931,239.0002286,239.1906408,239.938234,240.1351369,240.1718663,240.8121871,241.1100969,241.2309805,242.1169845,242.649584,244.3063661,244.4544304,244.9245698,244.9710556,246.3418183,246.6645249,247.7425596,248.8329199,249.2284304,250.7334286,250.8419307,251.0924385,252.7922849,254.6466803,255.2954578,255.528134,257.1843299,257.6831848
2018-07-19T19:00:00.0,11.86069555,15.71709956,16.87064616,16.87553349,17.07160128,17.96321858,18.25476122,20.88546985,21.77261396,26.98880554,27.32469163,27.33269775,28.26673076,31.18007274,32.90144327,34.75705857,36.61842419,37.03240117,37.922837,39.77110046,39.9234022,40.03182457,41.00368712,42.77539718,43.99856397,45.1519091,46.22056448,46.4387305,46.71080205,47.61697497,47.64817521,48.0737871,50.00462523,53.22755289,54.53261411,54.53279461,55.67691329,57.02018804,57.26424435,58.07633853,58.16757857,58.38000995,58.52017702,59.44936961,59.58148085,60.21363569,60.98914979,61.14643831,61.55952956,62.24185013,62.27012918,62.77709987,63.33874859,63.52481463,64.59524287,65.27729605,66.14085328,67.62387517,68.09276036,69.35846909,70.71332847,70.8458852,70.92694524,71.00551152,71.39679143,71.48086102,72.13868684,72.2107995,72.31480221,72.90950266,73.48633166,74.32065329,74.85982327,75.24511034,75.78726711,76.2824706,76.71103366,76.96098085,78.35563153,78.52932788,79.85972102,80.66927144,80.70286419,82.22987918,82.30535406,83.98268637,84.67242861,85.55884563,86.26444893,86.29915937,87.33841133,87.90000112,88.40100201,88.97877528,90.94881103,91.31615122,91.93397845,92.23995045,92.38601836
2018-07-19T20:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-19T21:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-19T22:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
